match_id,innings,over,ball_in_over,bowler,w1_actual_economy,w1_predicted_economy
419157,2,8,6,Harbhajan Singh,7.0,7.067035298357817
419157,2,12,6,Harbhajan Singh,7.0,6.837820604550772
419157,2,15,6,Z Khan,7.5,7.329015642838323
501209,1,5,6,B Lee,7.25,6.005251241494208
501209,1,8,6,R Bhatia,12.0,10.014899884945914
501209,1,12,6,Iqbal Abdulla,7.0,7.38391311004747
501209,1,15,6,L Balaji,7.75,8.044958457506
501209,2,5,6,A Singh,10.4,10.84703669100796
501209,2,8,6,J Botha,6.5,7.261145199929484
501209,2,12,6,SK Trivedi,8.5,7.276856904843219
501209,2,15,6,ND Doshi,11.5,10.928694708161977
501210,1,5,6,NLTC Perera,9.5,7.213052913047149
501210,1,8,6,RV Gomez,9.666666666666666,6.1469856141594645
501210,1,12,6,NLTC Perera,9.5,8.540967939240366
501210,1,15,6,R Vinay Kumar,12.0,9.946073880348937
501210,2,5,6,KA Pollard,14.333333333333334,12.064949405332872
501210,2,8,6,KA Pollard,14.333333333333334,14.308327963263558
501210,2,12,6,AG Murtaza,9.25,6.1928848219785495
501210,2,15,6,MM Patel,5.0,5.366628965125382
501212,1,5,6,R McLaren,11.0,8.442120752015008
501212,1,8,6,VS Malik,6.5,7.511023814676154
501212,1,12,6,P Kumar,7.25,7.500964172833024
501212,1,15,6,RJ Harris,7.75,8.12892365920005
501212,2,5,6,I Sharma,5.75,6.105038916447156
501212,2,8,6,DT Christian,10.5,14.753708329360004
501212,2,12,6,JP Duminy,10.5,10.471758999107022
501212,2,15,6,A Mishra,7.0,7.0418453998519
501221,1,5,6,Joginder Sharma,11.333333333333334,8.647966617653708
501221,1,8,6,R Ashwin,6.5,8.776199413397686
501221,1,12,6,R Ashwin,6.5,6.714580899498521
501221,1,15,6,Joginder Sharma,11.333333333333334,10.733106247132403
501221,2,5,6,MM Patel,10.0,8.451254995425321
501221,2,8,6,RG Sharma,15.0,12.260250558952844
