match_id,innings,over,ball_in_over,bowler,w15_actual,w15_predicted_prob
729301,1,5,6,JD Unadkat,0,0.1296684500926012
729301,2,5,6,KV Sharma,1,0.15193121049253785
729303,1,5,6,R Ashwin,1,0.021913945094596703
729303,2,5,6,CJ Anderson,1,0.9783825301628022
729309,1,5,6,Mohammed Shami,0,0.13755797977545417
729309,2,5,6,Harbhajan Singh,0,0.04786419162662754
733977,1,5,6,HV Patel,0,0.05815437128097993
733977,2,5,6,B Kumar,0,0.18605339131541204
733985,1,5,6,Shakib Al Hasan,0,0.010162820307550223
733985,2,5,6,S Kaul,0,0.04136092587853467
733987,1,5,6,BW Hilfenhaus,0,0.04104933669679328
733987,2,5,6,Sandeep Sharma,0,0.18362214316865239
733991,1,5,6,HV Patel,1,0.9937740592103914
733991,2,5,6,Sandeep Sharma,0,0.07248354265969763
734031,1,5,6,S Nadeem,1,0.45206908360301956
734031,2,5,6,S Gopal,0,0.05252734308119211
829709,1,5,6,AR Patel,1,0.9760567862832864
829709,2,5,6,DS Kulkarni,0,0.14595591973327018
829715,1,5,6,DJ Hooda,1,0.027753669799038767
829715,2,5,6,NM Coulter-Nile,0,0.3531256126490631
829723,1,5,6,GB Hogg,0,0.18972199233145853
829723,2,5,6,A Nehra,0,0.3365162814059218
829731,1,5,6,P Kumar,1,0.6307039509051593
829737,1,5,6,D Wiese,0,0.0029932696845377297
829737,2,5,6,JJ Bumrah,0,0.883141955998745
829749,1,5,6,YS Chahal,1,0.6224747312716494
829749,2,5,6,JP Faulkner,1,0.6211475235064422
829753,1,5,6,MG Johnson,0,0.00596644011602618
829753,2,5,6,A Nehra,1,0.10398403165579911
829777,1,5,6,NM Coulter-Nile,0,0.6143832679939921
829777,2,5,6,DS Kulkarni,1,0.9461734731078062
829785,1,5,6,MG Johnson,1,0.7758003150421184
829785,2,5,6,S Aravind,0,0.43950248725410374
829793,1,5,6,Z Khan,0,0.015046972071500266
829793,2,5,6,I Sharma,1,0.8994543506350889
829813,1,5,6,MA Starc,0,0.19268034369220857
980901,1,5,6,I Sharma,0,0.7416664749398156
980901,2,5,6,JJ Bumrah,0,0.6944537570686239
980905,1,5,6,S Ladda,0,0.7446380148456173
980905,2,5,6,MP Stoinis,0,0.9106903811692997
980925,1,5,6,M Morkel,0,0.3062554889913708
980925,2,5,6,AR Patel,1,0.9670951003390902
980933,1,5,6,KH Pandya,0,0.030639850144379963
980933,2,5,6,Z Khan,0,0.12881002941857264
980965,1,5,6,SM Boland,1,0.43470619993245013
980965,2,5,6,Mohammed Shami,0,0.8373374985787961
980985,1,5,6,MM Sharma,0,0.06749232254777521
980985,2,5,6,JJ Bumrah,0,0.010688394104688638
980999,1,5,6,AR Patel,0,0.05079936348544117
980999,2,5,6,SR Watson,1,0.004239214930697457
981011,1,5,6,YS Chahal,0,0.001716200470453423
981013,1,5,6,SR Watson,0,0.005002371796263426
981013,2,5,6,DS Kulkarni,0,0.2903729882190297
981015,1,5,6,SP Narine,1,0.9748890868093966
981015,2,5,6,Mustafizur Rahman,0,0.003612927145033594
981017,1,5,6,Bipul Sharma,0,0.46325280640309363
981017,2,5,6,SK Raina,0,0.004045790198617306
1082595,1,5,6,PJ Cummins,1,0.6373940044695026
1082595,2,5,6,B Stanlake,1,0.5856697415195619
1082601,1,5,6,PP Chawla,0,0.12234393253311535
1082601,2,5,6,VR Aaron,1,0.9947445244309414
1082610,1,5,6,RA Jadeja,0,0.8599262089710866
1082610,2,5,6,YS Chahal,1,0.7827242224149074
1082618,1,5,6,KV Sharma,0,0.8962712360332292
1082618,2,5,6,SN Thakur,1,0.2043389991615426
1082627,1,5,6,Kuldeep Yadav,1,0.9811381416183604
1082627,2,5,6,MC Henriques,0,0.4655986416924902
1082635,1,5,6,PJ Cummins,1,0.8640863206736309
1082637,1,5,6,JP Faulkner,1,0.992482052345945
1082637,2,5,6,MM Sharma,1,0.7784295203216967
1082639,1,5,6,SP Narine,0,0.5948642185558718
1082639,2,5,6,MJ Henry,1,0.9555805660570427
1082650,1,5,6,LH Ferguson,1,0.9918427232780548
1082650,2,5,6,SL Malinga,0,0.02631118883106323
1136561,1,5,6,SR Watson,1,0.5064468107563357
1136561,2,5,6,HH Pandya,1,0.14696133673517273
1136564,1,5,6,Shakib Al Hasan,1,0.16987907490784265
