match_id,innings,over,ball_in_over,bowler,career_economy,dot_ball_percentage,boundary_percentage
548357,2,12,6,IK Pathan,7.675,0.35294117647058826,0.17647058823529413
548357,2,15,6,UT Yadav,8.358,0.43478260869565216,0.13043478260869565
548363,1,5,6,SP Narine,6.887,0.5,0.16666666666666666
548363,1,8,6,JH Kallis,7.791,0.25,0.08333333333333333
548363,1,15,6,SP Narine,6.887,0.5555555555555556,0.1111111111111111
548363,2,5,6,PP Ojha,7.152,0.4166666666666667,0.08333333333333333
548363,2,8,6,DR Smith,9.258,0.5,0.0
548363,2,12,6,DR Smith,9.258,0.23529411764705882,0.11764705882352941
548363,2,15,6,SL Malinga,6.983,0.2777777777777778,0.1111111111111111
548375,1,5,6,B Kumar,7.775,0.6666666666666666,0.16666666666666666
548375,1,8,6,MJ Clarke,5.2,0.4166666666666667,0.0
548375,1,15,6,A Nehra,7.386,0.3333333333333333,0.2222222222222222
548375,2,5,6,SP Narine,6.887,0.5,0.0
548375,2,8,6,L Balaji,8.098,0.5,0.05555555555555555
548375,2,12,6,R Bhatia,7.358,0.5,0.0
548377,1,5,6,DS Kulkarni,8.554,0.7222222222222222,0.05555555555555555
548377,1,8,6,DR Smith,9.258,0.5,0.0
548377,1,15,6,KA Pollard,8.931,0.47058823529411764,0.17647058823529413
548377,2,5,6,GB Hogg,7.61,0.6666666666666666,0.16666666666666666
548377,2,8,6,SK Trivedi,7.509,0.4166666666666667,0.08333333333333333
598006,1,5,6,A Nehra,7.386,0.3333333333333333,0.3333333333333333
598006,1,8,6,UT Yadav,8.358,0.45454545454545453,0.2727272727272727
598006,1,15,6,UT Yadav,8.358,0.47058823529411764,0.23529411764705882
598006,2,5,6,SL Malinga,6.983,0.5833333333333334,0.16666666666666666
598006,2,8,6,Harbhajan Singh,7.15,0.3333333333333333,0.1111111111111111
598006,2,12,6,PP Ojha,7.152,0.2727272727272727,0.09090909090909091
598006,2,15,6,SL Malinga,6.983,0.5555555555555556,0.16666666666666666
598013,1,5,6,I Sharma,8.38,0.5833333333333334,0.16666666666666666
598013,1,8,6,A Mishra,7.368,0.5,0.25
598013,1,12,6,NLTC Perera,8.201,0.2777777777777778,0.16666666666666666
598013,2,5,6,SMSM Senanayake,7.042,0.29411764705882354,0.0
598013,2,8,6,JH Kallis,7.791,0.75,0.08333333333333333
598013,2,12,6,L Balaji,8.098,0.3333333333333333,0.16666666666666666
598013,2,15,6,SP Narine,6.887,0.2222222222222222,0.1111111111111111
598019,1,5,6,SL Malinga,6.983,0.5833333333333334,0.4166666666666667
598019,1,8,6,Harbhajan Singh,7.15,0.5,0.0
598019,1,12,6,SL Malinga,6.983,0.5,0.2777777777777778
