match_id,innings,over,ball_in_over,b15_actual_remaining,b15_predicted_remaining
1426291,2,18,4,16,6.0419188
1426291,2,18,5,15,5.5700393
1426291,2,18,6,14,5.0286255
1426291,2,18,7,13,7.236465
1426291,2,19,1,7,6.771473
1426291,2,19,2,6,5.254638
1426291,2,19,3,6,5.6923485
1426291,2,19,4,2,3.9077272
1426291,2,19,5,2,2.9250045
1426291,2,19,6,1,1.714213
1426298,1,15,1,10,51.157845
1426298,1,15,2,9,45.25504
1426298,1,15,3,9,42.674282
1426298,1,15,4,8,39.32759
1426298,1,15,5,7,37.80217
1426298,1,15,6,6,36.713802
1426298,2,15,1,3,35.457985
1426298,2,15,2,3,28.797884
1426298,2,15,3,2,24.906612
1426298,2,15,4,2,20.679996
1426298,2,15,5,2,17.03298
1426298,2,15,6,1,18.556166
1426300,1,15,1,49,52.51748
1426300,1,15,2,47,51.78245
1426300,1,15,3,46,49.270416
1426300,1,15,4,45,46.550285
1426300,1,15,5,44,43.33859
1426300,1,15,6,43,39.572716
1426300,1,15,7,42,43.237873
1426300,1,15,8,41,43.433186
1426300,1,16,1,40,37.12247
1426300,1,16,2,39,45.056705
1426300,1,16,3,33,42.838795
1426300,1,16,4,27,46.09384
1426300,1,16,5,25,42.177322
1426300,1,16,6,24,33.695526
1426300,1,17,1,18,33.863926
1426300,1,17,2,18,33.963173
1426300,1,17,3,14,30.264505
1426300,1,17,4,13,28.16222
1426300,1,17,5,13,24.4331
1426300,1,17,6,13,22.229458
1426300,1,18,1,13,17.729942
1426300,1,18,2,13,17.461447
1426300,1,18,3,12,15.053968
1426300,1,18,4,11,11.219884
1426300,1,18,5,11,10.1574955
1426300,1,18,6,10,9.956624
1426300,1,18,7,9,10.430419
1426300,1,19,1,8,6.949668
1426300,1,19,2,4,6.0615835
1426300,1,19,3,3,5.575159
1426300,1,19,4,3,4.2372046
1426300,1,19,5,3,2.8693378
1426300,1,19,6,2,0.5246845
1426300,2,15,1,13,23.294197
1426300,2,15,2,13,22.072615
1426300,2,15,3,13,20.10867
1426300,2,15,4,12,17.718725
1426300,2,15,5,12,14.716859
1426300,2,15,6,12,16.05735
1426300,2,15,7,11,16.791916
1426300,2,16,1,10,15.433736
1426300,2,16,2,10,15.628844
1426300,2,16,3,9,17.609354
1426300,2,16,4,9,18.658928
1426300,2,16,5,8,17.0703
1426300,2,16,6,8,18.157515
1426300,2,16,7,7,22.697634
1426300,2,17,1,7,19.339878
1426300,2,17,2,6,17.886045
1426300,2,17,3,5,20.22774
1426300,2,17,4,5,9.12888
1426300,2,17,5,5,10.266557
1426300,2,17,6,5,10.058466
1426300,2,18,1,5,10.809851
1426300,2,18,2,3,9.691169
1426300,2,18,3,2,9.211836
1426300,2,18,4,2,8.531701
1426300,2,18,5,2,8.0053835
1426300,2,18,6,1,7.052406
1426300,2,18,7,0,8.019406
1426300,2,18,8,0,9.808704
1426300,2,19,1,0,3.124182
1426303,1,15,1,41,40.24576
1426303,1,15,2,39,36.5177
1426303,1,15,3,38,43.667458
1426303,1,15,4,34,39.91282
1426303,1,15,5,33,38.224995
1426303,1,15,6,32,38.92941
1426303,1,16,1,31,40.078766
1426303,1,16,2,27,34.70598
1426303,1,16,3,23,33.947285
1426303,1,16,4,23,32.314682
1426303,1,16,5,23,32.016518
1426303,1,16,6,23,30.64254
1426303,1,17,1,22,27.17116
1426303,1,17,2,21,25.115484
1426303,1,17,3,19,22.61692
1426303,1,17,4,19,21.302
1426303,1,17,5,18,22.463943
1426303,1,17,6,16,21.467426
1426303,1,18,1,14,19.212341
1426303,1,18,2,14,14.924058
1426303,1,18,3,14,17.543686
1426303,1,18,4,10,17.058043
1426303,1,18,5,6,14.882867
1426303,1,18,6,6,12.657326
1426303,1,19,1,6,10.499165
1426303,1,19,2,6,8.383653
1426303,1,19,3,6,6.1773167
1426303,1,19,4,4,3.9374661
1426303,1,19,5,3,3.375255
1426303,1,19,6,1,1.7662343
1426303,2,15,1,42,50.13933
1426303,2,15,2,40,51.230152
1426303,2,15,3,39,47.486923
1426303,2,15,4,35,49.974457
1426303,2,15,5,34,39.22858
1426303,2,15,6,34,38.7838
1426303,2,15,7,34,37.33864
1426303,2,16,1,33,40.642
1426303,2,16,2,32,35.884453
1426303,2,16,3,32,32.661625
1426303,2,16,4,31,32.022152
1426303,2,16,5,30,32.838326
1426303,2,16,6,29,32.72349
1426303,2,17,1,25,30.830105
1426303,2,17,2,24,29.50094
1426303,2,17,3,23,26.944942
1426303,2,17,4,22,23.670725
1426303,2,17,5,22,22.493946
1426303,2,17,6,21,24.226427
1426303,2,18,1,15,21.492098
1426303,2,18,2,14,22.49373
1426303,2,18,3,8,19.65705
1426303,2,18,4,7,19.125143
1426303,2,18,5,1,17.49425
1426305,1,15,1,55,56.89089
1426305,1,15,2,55,51.498955
1426305,1,15,3,54,49.853554
1426305,1,15,4,53,46.867805
1426305,1,15,5,49,45.36216
1426305,1,15,6,48,45.65818
1426305,1,15,7,48,45.952408
1426305,1,15,8,44,45.41424
1426305,1,16,1,44,38.12726
1426305,1,16,2,44,38.202953
1426305,1,16,3,44,36.892345
1426305,1,16,4,40,35.410007
1426305,1,16,5,36,32.72535
1426305,1,16,6,36,32.87502
1426305,1,17,1,36,27.104939
1426305,1,17,2,36,29.683838
1426305,1,17,3,30,27.909399
1426305,1,17,4,30,22.342163
1426305,1,17,5,30,21.158327
1426305,1,17,6,29,20.891794
1426305,1,18,1,28,19.85215
1426305,1,18,2,27,16.852789
1426305,1,18,3,27,17.16382
1426305,1,18,4,23,16.119312
1426305,1,18,5,22,15.260092
1426305,1,18,6,20,14.845157
1426305,1,19,1,19,12.758125
1426305,1,19,2,18,11.421718
1426305,1,19,3,16,10.087185
1426305,1,19,4,10,8.93565
1426305,1,19,5,4,10.241075
1426305,1,19,6,0,5.138168
1426305,1,19,7,0,4.103478
1426305,2,15,1,71,45.559315
1426305,2,15,2,67,48.263313
1426305,2,15,3,65,48.134014
1426305,2,15,4,64,46.49142
1426305,2,15,5,63,40.900513
1426305,2,15,6,63,38.760757
1426305,2,15,7,62,39.349342
1426305,2,16,1,61,37.701633
1426305,2,16,2,61,35.743587
1426305,2,16,3,60,34.1978
1426305,2,16,4,59,34.20959
1426305,2,16,5,58,30.510677
1426305,2,16,6,54,33.521065
1426305,2,16,7,48,35.11241
1426305,2,17,1,47,32.442883
1426305,2,17,2,45,30.4089
1426305,2,17,3,44,28.270226
1426305,2,17,4,40,24.956728
1426305,2,17,5,38,24.451033
1426305,2,17,6,37,22.353981
1426305,2,17,7,33,21.458923
1426305,2,18,1,33,19.522068
1426305,2,18,2,32,19.189495
1426305,2,18,3,30,18.95832
1426305,2,18,4,24,18.879135
1426305,2,18,5,18,16.140718
1426305,2,18,6,17,14.25873
1426305,2,18,7,16,14.158421
1426305,2,19,1,15,11.830415
1426305,2,19,2,9,10.639139
1426305,2,19,3,8,7.166265
1426305,2,19,4,8,5.030423
1426305,2,19,5,7,4.10397
1426305,2,19,6,6,2.7048972
1426305,2,19,7,6,2.0156813
1426312,1,15,1,23,29.053694
1426312,1,15,2,19,26.068888
1426312,1,15,3,18,27.840115
1426312,1,15,4,18,29.36829
1426312,1,15,5,17,28.789463
1426312,1,15,6,16,27.215542
1426312,1,16,1,15,22.021639
1426312,1,16,2,14,19.669827
1426312,1,16,3,14,21.830568
1426312,1,16,4,14,21.247814
1426312,1,16,5,12,30.36731
1426312,1,16,6,6,28.758163
1426312,1,17,1,5,23.079123
1426312,1,17,2,4,21.750942
1426312,1,17,3,3,23.405033
1426312,1,17,4,1,22.209387
1426312,1,17,5,0,8.529463
1426312,1,17,6,0,10.261684
1426312,1,18,1,0,7.3148932
1426312,1,18,2,0,7.301931
1426312,1,18,3,0,0.54181004
1473438,1,15,1,29,43.734188
1473438,1,15,2,28,45.49162
1473438,1,15,3,28,45.927555
1473438,1,15,4,24,33.571392
1473438,1,15,5,24,33.59997
1473438,1,15,6,24,35.796013
1473438,1,16,1,23,33.413277
1473438,1,16,2,22,31.171022
1473438,1,16,3,21,32.423615
1473438,1,16,4,20,29.162008
1473438,1,16,5,20,28.136477
1473438,1,16,6,19,28.49545
1473438,1,17,1,19,27.097822
1473438,1,17,2,19,25.63378
1473438,1,17,3,18,26.596262
1473438,1,17,4,17,26.754398
1473438,1,17,5,11,23.708048
1473438,1,17,6,10,23.588781
1473438,1,18,1,9,22.37789
1473438,1,18,2,8,19.949343
1473438,1,18,3,7,19.165771
1473438,1,18,4,6,15.650578
1473438,1,18,5,6,11.323187
1473438,1,18,6,6,10.558751
1473438,1,19,1,5,9.115903
1473438,1,19,2,5,6.031179
1473438,1,19,3,5,4.6518054
1473438,1,19,4,5,4.2404323
1473438,1,19,5,1,2.8550475
1473438,1,19,6,1,1.0608348
1473438,2,15,1,20,65.963875
1473438,2,15,2,19,62.953663
1473438,2,15,3,15,56.234097
1473438,2,15,4,15,46.634766
1473438,2,15,5,11,44.74286
1473438,2,15,6,11,44.68427
1473438,2,16,1,10,44.94675
1473438,2,16,2,4,41.9659
1473441,1,15,1,39,46.800957
1473441,1,15,2,38,51.295418
1473441,1,15,3,37,49.163692
1473441,1,15,4,36,45.54277
1473441,1,15,5,35,43.376095
1473441,1,15,6,34,43.104073
1473441,1,16,1,33,40.407333
1473441,1,16,2,32,33.40482
1473441,1,16,3,32,29.262054
1473441,1,16,4,32,19.512259
1473441,1,16,5,32,21.159626
1473441,1,16,6,32,19.291935
1473441,1,17,1,31,16.111841
1473441,1,17,2,30,15.106236
1473441,1,17,3,29,17.987244
1473441,1,17,4,28,22.887728
1473441,1,17,5,23,22.553518
1473441,1,17,6,22,21.472685
1473441,1,17,7,21,21.599731
1473441,1,18,1,21,18.900156
1473441,1,18,2,20,17.519474
1473441,1,18,3,19,16.225012
1473441,1,18,4,15,12.611797
1473441,1,18,5,15,10.417704
1473441,1,18,6,15,6.2599897
1473441,1,19,1,15,6.9780893
1473441,1,19,2,15,5.5789323
1473441,1,19,3,14,4.1046453
1473441,1,19,4,12,3.5690753
1473441,1,19,5,12,2.3680053
1473441,1,19,6,12,1.2798947
1473441,1,19,7,6,1.916628
1473441,2,15,1,63,58.458687
1473441,2,15,2,57,56.483097
1473441,2,15,3,53,57.04234
1473441,2,15,4,52,57.141747
1473441,2,15,5,48,51.7021
1473441,2,15,6,44,48.04759
1473441,2,16,1,43,38.879074
1473441,2,16,2,43,38.600113
1473441,2,16,3,43,34.52816
1473441,2,16,4,42,29.102674
1473441,2,16,5,41,31.807405
1473441,2,16,6,41,32.833546
1473441,2,17,1,40,23.270094
1473441,2,17,2,40,22.78179
1473441,2,17,3,40,21.096098
1473441,2,17,4,39,20.011753
1473441,2,17,5,33,17.738241
1473441,2,17,6,29,17.589111
1473441,2,18,1,23,19.040392
1473441,2,18,2,19,16.292921
1473441,2,18,3,19,12.004062
1473441,2,18,4,19,9.233467
1473441,2,18,5,17,9.338294
1473441,2,18,6,11,8.361029
1473441,2,19,1,7,6.4388175
1473441,2,19,2,7,6.507167
1473441,2,19,3,6,7.822884
1473445,1,15,1,58,50.590103
1473445,1,15,2,57,45.766373
1473445,1,15,3,51,44.38174
1473445,1,15,4,51,45.37054
1473445,1,15,5,50,40.154263
1473445,1,15,6,49,46.92401
1473445,1,16,1,43,43.169617
1473445,1,16,2,42,37.047592
1473445,1,16,3,41,38.78502
1473445,1,16,4,35,36.101894
1473445,1,16,5,35,33.490025
1473445,1,16,6,34,31.37817
1473445,1,16,7,33,36.77604
1473445,1,17,1,29,31.058002
1473445,1,17,2,25,29.813482
1473445,1,17,3,24,29.002064
1473445,1,17,4,24,25.488592
1473445,1,17,5,24,25.687948
1473445,1,17,6,20,22.81653
1473445,1,18,1,20,18.088505
1473445,1,18,2,20,16.338995
1473445,1,18,3,20,14.595398
1473445,1,18,4,20,13.572327
1473445,1,18,5,19,9.190412
1473445,1,18,6,19,8.651311
1473445,1,18,7,19,8.741522
1473445,1,19,1,19,8.7201605
1473445,1,19,2,19,6.6693535
1473445,1,19,3,19,5.276157
1473445,1,19,4,13,4.54218
1473445,1,19,5,7,4.065192
1473445,1,19,6,1,3.8794553
1473445,1,19,7,0,3.7797084
1473445,2,15,1,48,40.099308
1473445,2,15,2,47,23.797554
1473445,2,15,3,47,26.304482
1473445,2,15,4,47,23.384018
1473445,2,15,5,45,28.769905
1473445,2,15,6,45,27.460781
1473445,2,16,1,45,28.174913
1473445,2,16,2,45,27.296846
1473445,2,16,3,45,26.415998
1473445,2,16,4,44,25.054102
1473445,2,16,5,43,24.596338
1473445,2,16,6,39,25.544762
1473445,2,17,1,39,25.047644
1473445,2,17,2,38,22.929178
1473445,2,17,3,34,22.976576
1473445,2,17,4,33,23.97419
1473445,2,17,5,27,21.96928
1473445,2,17,6,27,21.842892
1473445,2,17,7,26,21.862652
1473445,2,18,1,25,19.9022
1473445,2,18,2,21,20.358814
1473445,2,18,3,17,17.741753
1473445,2,18,4,16,12.181912
1473445,2,18,5,16,11.584055
1473445,2,18,6,16,10.765583
1473445,2,19,1,16,8.317933
1473445,2,19,2,16,6.3501096
1473445,2,19,3,16,5.030099
1473445,2,19,4,10,6.1048145
1473445,2,19,5,4,4.5900435
1473445,2,19,6,4,3.0256865
1473446,1,15,1,56,44.164726
1473446,1,15,2,50,39.60248
1473446,1,15,3,50,40.931053
1473446,1,15,4,50,41.881092
1473446,1,15,5,49,43.081715
1473446,1,15,6,48,42.17893
1473446,1,15,7,47,42.459908
1473446,1,15,8,46,47.230095
1473446,1,16,1,45,42.129017
1473446,1,16,2,44,39.035297
1473446,1,16,3,38,38.000866
1473446,1,16,4,37,38.160572
1473446,1,16,5,36,38.68799
1473446,1,16,6,30,39.041615
1473446,1,16,7,28,41.799026
1473446,1,16,8,27,38.273308
1473446,1,17,1,26,32.929092
1473446,1,17,2,20,28.851767
1473446,1,17,3,20,28.780241
1473446,1,17,4,19,26.33305
1473446,1,17,5,18,24.485886
1473446,1,17,6,17,22.043888
1473446,1,18,1,17,18.165377
1473446,1,18,2,17,16.30866
1473446,1,18,3,17,14.846346
1473446,1,18,4,17,14.592382
1473446,1,18,5,11,13.022572
1473446,1,18,6,10,11.363408
1473446,1,19,1,10,8.869296
1473446,1,19,2,9,7.834164
1473446,1,19,3,8,7.508687
1473446,1,19,4,2,4.8661613
1473446,1,19,5,2,2.1722531
1473446,1,19,6,2,1.0480418
1473446,1,19,7,1,1.2839504
1473446,1,19,8,0,0.9849443
1473446,2,15,1,42,47.935966
1473446,2,15,2,41,46.22762
1473446,2,15,3,41,38.789703
1473446,2,15,4,41,40.558746
1473446,2,15,5,41,40.29378
1473446,2,15,6,40,36.360195
1473446,2,16,1,40,35.25426
1473446,2,16,2,39,37.02165
1473446,2,16,3,38,34.382786
1473446,2,16,4,37,34.35737
1473446,2,16,5,36,30.906506
1473446,2,16,6,36,27.355686
1473446,2,17,1,36,26.943377
1473446,2,17,2,32,24.138851
1473446,2,17,3,32,22.700089
1473446,2,17,4,31,20.217499
1473446,2,17,5,31,20.127745
1473446,2,17,6,30,22.23551
1473446,2,18,1,26,20.097006
1473446,2,18,2,20,18.624863
1473446,2,18,3,19,17.319103
1473446,2,18,4,19,16.38334
1473446,2,18,5,18,15.365954
1473446,2,18,6,14,13.144638
1473446,2,18,7,13,12.866086
1473446,2,19,1,9,11.110306
1473446,2,19,2,8,10.21433
1473446,2,19,3,7,8.590596
1473446,2,19,4,6,6.7690706
1473446,2,19,5,0,5.167157
1473446,2,19,6,0,3.595618
1473449,1,15,1,15,13.555938
1473449,1,15,2,13,10.107911
1473449,1,15,3,7,10.831573
1473449,1,15,4,7,11.358543
1473449,1,15,5,7,11.230575
1473449,1,15,6,6,11.41009
1473449,1,16,1,6,9.525821
1473449,1,16,2,0,-0.038757034
1473450,1,15,1,54,50.138283
1473450,1,15,2,53,49.478477
1473450,1,15,3,53,46.067104
1473450,1,15,4,52,43.257168
1473450,1,15,5,52,37.371185
1473450,1,15,6,52,44.326775
1473450,1,16,1,46,40.586304
1473450,1,16,2,45,37.08716
1473450,1,16,3,44,36.937775
1473450,1,16,4,38,35.061253
1473450,1,16,5,37,35.724213
1473450,1,16,6,36,33.280323
1473450,1,17,1,35,31.588541
1473450,1,17,2,31,30.626299
1473450,1,17,3,30,28.659132
1473450,1,17,4,24,25.604725
1473450,1,17,5,20,28.01588
1473450,1,17,6,16,24.373407
1473450,1,18,1,15,24.92396
1473450,1,18,2,14,20.78517
1473450,1,18,3,13,19.021835
1473450,1,18,4,12,15.961744
1473450,1,18,5,11,15.280772
1473450,1,18,6,9,13.629771
1473450,1,18,7,8,13.702481
1473450,1,19,1,7,11.391205
1473450,1,19,2,6,10.380013
1473450,1,19,3,5,7.310453
1473450,1,19,4,5,4.578984
1473450,1,19,5,4,2.0034418
1473450,1,19,6,4,0.8379683
1473450,1,19,7,2,0.59466255
1473450,1,19,8,2,0.99234647
1473450,2,15,1,22,53.054462
1473450,2,15,2,22,45.7784
1473450,2,15,3,22,49.103767
1473450,2,15,4,16,51.296505
1473450,2,15,5,10,51.167835
1473450,2,15,6,6,46.63742
1473450,2,16,1,6,42.570984
1473450,2,16,2,6,50.05018
1473454,1,15,1,45,48.42233
1473454,1,15,2,43,49.867897
1473454,1,15,3,42,44.288452
1473454,1,15,4,41,41.54496
1473454,1,15,5,37,36.530437
1473454,1,15,6,37,38.246597
1473454,1,16,1,37,36.812836
1473454,1,16,2,37,34.054466
1473454,1,16,3,35,33.95935
1473454,1,16,4,31,31.38589
1473454,1,16,5,30,31.557749
1473454,1,16,6,29,31.919733
1473454,1,17,1,28,30.724585
1473454,1,17,2,27,29.10045
1473454,1,17,3,26,24.89431
1473454,1,17,4,25,23.39002
1473454,1,17,5,24,23.002296
1473454,1,17,6,23,22.086964
1473454,1,18,1,22,21.377352
1473454,1,18,2,18,20.579706
1473454,1,18,3,18,17.888239
1473454,1,18,4,17,17.976957
1473454,1,18,5,11,18.553173
1473454,1,18,6,7,16.145912
1473454,1,19,1,7,13.272174
1473454,1,19,2,5,11.609853
1473454,1,19,3,4,9.842142
1473454,1,19,4,4,5.4738736
1473454,1,19,5,3,3.185858
1473454,1,19,6,3,2.2502189
1473454,1,19,7,2,2.110442
1473454,2,15,1,52,45.34936
1473454,2,15,2,51,43.009518
1473454,2,15,3,50,40.136677
1473454,2,15,4,49,39.73512
1473454,2,15,5,49,40.017803
1473454,2,15,6,49,35.640324
1473454,2,15,7,48,38.33441
1473454,2,15,8,47,39.640705
1473454,2,16,1,46,33.956158
1473454,2,16,2,45,32.923367
1473454,2,16,3,44,31.243591
1473454,2,16,4,43,29.028858
1473454,2,16,5,42,25.438883
1473454,2,16,6,42,23.312273
1473454,2,17,1,41,23.423342
1473454,2,17,2,40,21.632284
1473454,2,17,3,39,20.942081
1473454,2,17,4,38,19.609192
1473454,2,17,5,37,22.160507
1473454,2,17,6,31,21.252691
1473454,2,17,7,29,21.82559
1473454,2,18,1,28,20.721708
1473454,2,18,2,23,18.068224
1473454,2,18,3,22,16.23157
1473454,2,18,4,18,15.847304
1473454,2,18,5,17,14.397565
1473454,2,18,6,16,12.528008
1473454,2,18,7,15,13.202938
1473454,2,19,1,15,12.580708
1473454,2,19,2,9,11.007884
1473454,2,19,3,7,8.788701
1473454,2,19,4,6,7.230123
1473454,2,19,5,2,5.630672
1473454,2,19,6,1,3.324059
1473456,1,15,1,68,50.66384
1473456,1,15,2,68,47.142742
1473456,1,15,3,68,44.54083
1473456,1,15,4,67,44.28137
1473456,1,15,5,61,42.888676
1473456,1,15,6,61,40.01085
1473456,1,16,1,60,40.03852
1473456,1,16,2,54,38.527225
1473456,1,16,3,48,35.954063
1473456,1,16,4,47,35.607147
1473456,1,16,5,46,35.721176
1473456,1,16,6,46,36.673832
1473456,1,17,1,45,35.09762
1473456,1,17,2,41,32.070156
1473456,1,17,3,41,29.65524
1473456,1,17,4,37,28.80859
1473456,1,17,5,31,28.64053
1473456,1,17,6,27,24.393461
1473456,1,18,1,21,22.799292
1473456,1,18,2,17,23.4125
1473456,1,18,3,17,22.267666
1473456,1,18,4,17,19.403572
1473456,1,18,5,16,17.758572
1473456,1,18,6,12,16.694052
1473456,1,19,1,11,17.902838
1473456,1,19,2,7,13.463903
1473456,1,19,3,6,8.993054
1473456,1,19,4,6,7.01586
1473456,1,19,5,5,5.5748425
1473456,1,19,6,3,3.5814562
1473456,1,19,7,2,4.2598777
1473456,1,19,8,1,2.7374282
1473456,2,15,1,61,39.269382
1473456,2,15,2,57,31.72623
1473456,2,15,3,57,31.403194
1473456,2,15,4,56,30.651392
1473456,2,15,5,56,24.689243
1473456,2,15,6,50,21.176437
1473456,2,16,1,49,20.876652
1473456,2,16,2,49,21.421432
1473456,2,16,3,45,19.929907
1473456,2,16,4,45,21.01652
1473456,2,16,5,44,20.327427
1473456,2,16,6,44,23.010773
1473456,2,17,1,40,24.104967
1473456,2,17,2,40,21.195618
1473456,2,17,3,40,20.996124
1473456,2,17,4,39,20.548925
1473456,2,17,5,38,18.57663
1473456,2,17,6,34,18.469185
1473456,2,17,7,34,20.583895
1473456,2,18,1,33,20.258902
1473456,2,18,2,27,19.55098
1473456,2,18,3,23,18.06856
1473456,2,18,4,23,14.992976
1473456,2,18,5,23,14.651156
1473456,2,18,6,23,13.418848
1473456,2,19,1,19,11.720822
1473456,2,19,2,15,9.880728
1473456,2,19,3,15,8.413983
1473456,2,19,4,14,8.415274
1473456,2,19,5,10,7.0189066
1473456,2,19,6,6,3.8820906
1473459,1,15,1,55,37.97577
1473459,1,15,2,54,39.387615
1473459,1,15,3,53,40.798992
1473459,1,15,4,53,39.577698
1473459,1,15,5,51,37.9646
1473459,1,15,6,50,39.290638
1473459,1,16,1,49,38.426815
1473459,1,16,2,48,39.80744
1473459,1,16,3,47,41.152164
1473459,1,16,4,41,42.090267
1473459,1,16,5,39,40.977707
1473459,1,16,6,38,37.27815
1473459,1,17,1,37,36.25019
1473459,1,17,2,31,33.372665
1473459,1,17,3,30,27.488132
1473459,1,17,4,29,24.797476
1473459,1,17,5,28,23.035994
1473459,1,17,6,27,20.595665
1473459,1,18,1,26,17.544231
1473459,1,18,2,24,17.386967
1473459,1,18,3,20,17.910967
1473459,1,18,4,18,16.511003
1473459,1,18,5,17,14.801443
1473459,1,18,6,13,13.542187
1473459,1,19,1,12,12.816521
1473459,1,19,2,12,9.823771
1473459,1,19,3,11,8.009543
1473459,1,19,4,11,6.0820675
1473459,1,19,5,10,5.1537127
1473459,1,19,6,4,3.429872
1473459,1,19,7,3,3.6176176
1473459,2,15,1,56,41.16727
1473459,2,15,2,55,41.38217
1473459,2,15,3,53,42.129654
1473459,2,15,4,53,42.243156
1473459,2,15,5,52,43.598576
1473459,2,15,6,51,43.92318
1473459,2,15,7,50,42.66893
1473459,2,15,8,50,44.423615
1473459,2,16,1,49,39.115887
1473459,2,16,2,48,40.597363
1473459,2,16,3,46,38.23996
1473459,2,16,4,45,36.449192
1473459,2,16,5,44,33.582275
1473459,2,16,6,42,31.828026
1473459,2,17,1,40,28.088694
1473459,2,17,2,39,25.616776
1473459,2,17,3,38,23.93719
1473459,2,17,4,37,23.416393
1473459,2,17,5,36,23.331856
1473459,2,17,6,30,24.437637
1473459,2,18,1,24,22.894691
1473459,2,18,2,23,21.510778
1473459,2,18,3,22,19.773579
1473459,2,18,4,21,17.421211
1473459,2,18,5,20,16.008665
1473459,2,18,6,16,14.671803
1473459,2,18,7,10,14.61353
1473459,2,19,1,9,12.720031
1473459,2,19,2,9,9.991552
1473459,2,19,3,8,8.467303
1473459,2,19,4,2,6.3663445
1473459,2,19,5,2,4.421183
1473459,2,19,6,1,2.8249671
1473475,1,15,1,58,51.545464
1473475,1,15,2,54,51.17793
1473475,1,15,3,53,48.603813
1473475,1,15,4,47,45.339386
1473475,1,15,5,41,47.52123
1473475,1,15,6,40,34.715294
1473475,1,16,1,34,38.61199
1473475,1,16,2,34,38.93189
1473475,1,16,3,34,36.841164
1473475,1,16,4,34,33.15462
1473475,1,16,5,33,30.801807
1473475,1,16,6,32,31.9807
1473475,1,17,1,31,30.640636
1473475,1,17,2,30,29.13332
1473475,1,17,3,30,27.897718
1473475,1,17,4,29,25.51271
1473475,1,17,5,29,24.143372
1473475,1,17,6,28,20.840174
1473475,1,17,7,27,21.35778
1473475,1,17,8,26,19.258965
1473475,1,18,1,25,15.870692
1473475,1,18,2,25,18.80705
1473475,1,18,3,21,17.442255
1473475,1,18,4,20,16.203903
1473475,1,18,5,20,13.884571
1473475,1,18,6,16,12.59992
1473475,1,19,1,16,10.374332
1473475,1,19,2,14,8.377939
1473475,1,19,3,12,9.250888
1473475,1,19,4,6,7.118867
1473475,1,19,5,2,5.0241566
1473475,1,19,6,1,3.8098662
1473475,2,15,1,20,50.747692
1473475,2,15,2,19,55.22788
1473475,2,15,3,13,56.14594
1473475,2,15,4,12,54.264206
1473475,2,15,5,6,51.66283
1473479,1,15,1,49,46.836536
1473479,1,15,2,49,46.516693
1473479,1,15,3,49,49.582554
1473479,1,15,4,45,45.302483
1473479,1,15,5,45,41.661766
1473479,1,15,6,45,48.754494
1473479,1,16,1,45,44.15903
1473479,1,16,2,44,34.61744
1473479,1,16,3,44,33.08882
1473479,1,16,4,44,32.26466
1473479,1,16,5,43,30.22447
1473479,1,16,6,42,30.947607
1473479,1,16,7,42,33.345043
1473479,1,17,1,38,29.241135
1473479,1,17,2,37,29.956808
1473479,1,17,3,33,29.73082
1473479,1,17,4,32,27.19722
1473479,1,17,5,30,25.90393
1473479,1,17,6,26,24.105333
1473479,1,18,1,24,21.96646
1473479,1,18,2,23,18.949415
1473479,1,18,3,22,17.226522
1473479,1,18,4,21,15.960074
1473479,1,18,5,20,15.149648
1473479,1,18,6,16,13.363707
1473479,1,18,7,15,13.17103
1473479,1,18,8,14,16.139795
1473479,1,18,9,8,16.99375
1473479,1,19,1,8,11.475955
1473479,1,19,2,8,8.72883
1473479,1,19,3,7,7.1592703
1473479,1,19,4,6,6.120975
1473479,1,19,5,2,4.0546184
1473479,1,19,6,1,2.4830022
1473479,2,15,1,46,44.552753
1473479,2,15,2,46,45.80705
1473479,2,15,3,45,49.510803
1473479,2,15,4,39,44.581284
1473479,2,15,5,38,40.872826
1473479,2,15,6,36,49.162743
1473479,2,16,1,34,43.576256
1473479,2,16,2,33,44.070335
1473479,2,16,3,33,40.514297
1473479,2,16,4,32,38.769382
1473479,2,16,5,32,33.94116
1473479,2,16,6,32,33.727375
1473479,2,16,7,32,36.25307
1473479,2,17,1,28,33.730595
1473479,2,17,2,22,34.163036
1473479,2,17,3,21,29.398067
1473479,2,17,4,15,28.527939
1473479,2,17,5,14,25.250755
1473479,2,17,6,10,23.509747
1473479,2,18,1,6,24.446386
1473479,2,18,2,5,23.142405
1473479,2,18,3,5,17.205873
1473479,2,18,4,5,15.187063
1473479,2,18,5,5,11.607328
1473479,2,18,6,5,10.062505
1473479,2,19,1,5,6.742092
1473479,2,19,2,5,6.2788696
1473479,2,19,3,4,3.3098235
1473479,2,19,4,3,3.0183969
1473479,2,19,5,2,2.032278
1473479,2,19,6,1,0.50245625
1473480,1,15,1,27,42.257866
1473480,1,15,2,26,39.315617
1473480,1,15,3,26,38.075703
1473480,1,15,4,25,40.334023
1473480,1,15,5,25,36.695988
1473480,1,15,6,24,33.11776
1473480,1,16,1,24,32.990017
1473480,1,16,2,23,27.509447
1473480,1,16,3,23,19.16637
1473480,1,16,4,23,20.626747
1473480,1,16,5,23,18.879425
1473480,1,16,6,21,19.124563
1473480,1,17,1,21,23.717491
1473480,1,17,2,21,21.770039
1473480,1,17,3,20,17.587694
1473480,1,17,4,20,17.099535
1473480,1,17,5,19,16.288784
1473480,1,17,6,18,17.821604
1473480,1,18,1,17,9.162635
