match_id,innings,over,ball_in_over,bowler,w14_actual_future_economy,w14_predicted_future_economy
733977,1,12,6,VR Aaron,9.0,14.413468156559244
733977,2,5,6,B Kumar,9.0,8.41996527119089
733977,2,8,6,KV Sharma,5.0,8.265251578447801
733977,2,12,6,DJG Sammy,19.0,8.534746180261122
734017,1,5,6,KK Cooper,9.23076923076923,8.648012502944429
734017,1,8,6,DS Kulkarni,10.0,8.160393997023554
734017,1,12,6,R Bhatia,12.0,8.154356267808756
734017,2,5,6,K Santokie,15.23076923076923,8.292985669750182
734017,2,8,6,S Gopal,6.0,6.858088613427554
734017,2,12,6,S Gopal,12.0,5.1475180710111275
734039,1,8,6,Karanveer Singh,4.5,9.97982641747067
734039,1,12,6,Karanveer Singh,3.0,12.269872649308578
734039,1,15,6,AR Patel,5.0,12.305901204017463
734045,1,5,6,MM Sharma,8.5,9.178359495997858
734045,1,8,6,R Ashwin,6.5,8.604545285401805
734045,1,15,6,A Nehra,11.0,12.058044086381443
734045,2,5,6,JJ Bumrah,8.625,9.657191810733705
734045,2,8,6,Harbhajan Singh,7.5,7.177139602037139
829707,1,5,6,JA Morkel,6.857142857142857,12.43887542547582
829707,1,8,6,Imran Tahir,7.0,9.638506099446278
829707,2,5,6,MM Sharma,10.0,6.885120236312026
829707,2,8,6,IC Pandey,8.0,6.719087841679532
829707,2,12,6,DJ Bravo,9.789473684210526,8.020680582512515
829715,1,5,6,DJ Hooda,5.0,8.965309649470676
829715,1,8,6,JP Faulkner,13.578947368421053,8.16425780622493
829715,1,12,6,JP Faulkner,17.0,10.400875064210856
829715,1,15,6,JP Faulkner,17.0,11.859168696232443
829715,2,5,6,NM Coulter-Nile,17.0,7.9818622124685
829715,2,8,6,Imran Tahir,7.666666666666667,9.025157409494431
829715,2,12,6,AD Mathews,14.571428571428571,9.626863532666796
829715,2,15,6,Imran Tahir,7.0,10.689559454787668
829721,1,5,6,TG Southee,18.0,7.1257422199174005
829721,1,8,6,JP Faulkner,14.5,6.3361532048072
829721,1,12,6,CH Morris,13.0,9.539549976746123
829721,1,15,6,TG Southee,20.0,13.10177199629632
829721,2,5,6,SL Malinga,10.666666666666666,7.387496782259523
829721,2,8,6,J Suchith,8.0,7.518984700056453
829721,2,15,6,P Suyal,12.0,9.04400761946107
829733,1,5,6,M Morkel,8.0,7.145208566006674
829733,1,8,6,SP Narine,4.5,7.2501729335606155
829733,1,12,6,PP Chawla,9.5,8.085555971176701
829733,1,15,6,SP Narine,6.0,8.35784309323004
829733,2,5,6,MG Johnson,9.176470588235293,7.913448787900612
829733,2,8,6,AR Patel,19.0,8.283823834173974
829737,1,5,6,D Wiese,10.333333333333334,9.298209765037267
829737,1,8,6,Iqbal Abdulla,13.0,9.414931569145509
829737,1,12,6,Iqbal Abdulla,18.0,13.961845384725585
829737,1,15,6,D Wiese,11.142857142857142,13.771563084202592
829737,2,5,6,JJ Bumrah,9.0,5.922752816948814
829737,2,8,6,Harbhajan Singh,5.0,6.66365934944081
829737,2,12,6,SL Malinga,9.428571428571429,11.426266504310197
829737,2,15,6,HH Pandya,24.0,12.18669328876653
829759,1,5,6,Anureet Singh,6.0,7.3036262523125455
829759,1,8,6,M Vijay,6.0,9.700505827653549
829759,1,15,6,Anureet Singh,5.0,11.197359172724893
829759,2,5,6,P Kumar,7.2,6.8638357020110625
829759,2,8,6,KV Sharma,4.0,9.17023080544586
829759,2,15,6,B Kumar,2.0,9.415168944849764
829767,1,5,6,NM Coulter-Nile,6.0,7.110805544076897
829767,1,8,6,JP Duminy,2.0,7.470921267493184
829767,1,12,6,AD Mathews,7.384615384615385,8.34168495868509
829767,1,15,6,Imran Tahir,9.428571428571429,10.981425289857087
829767,2,5,6,Anureet Singh,13.0,10.134034822906735
829767,2,8,6,SN Thakur,9.428571428571429,14.180193642653157
829777,1,5,6,NM Coulter-Nile,12.0,9.3894845574375
829777,1,8,6,AD Mathews,7.5,9.232955237908442
829777,1,15,6,A Mishra,12.0,11.143750407510124
829777,2,5,6,DS Kulkarni,10.5,12.455849645867005
829777,2,8,6,JP Faulkner,6.0,8.758315833419545
829777,2,12,6,R Bhatia,9.0,10.853097500571922
829777,2,15,6,DS Kulkarni,15.0,14.931734284067478
829797,1,5,6,PV Tambe,5.5,10.016662854188047
829797,1,8,6,PV Tambe,9.0,8.930645647222462
829797,1,15,6,JP Faulkner,17.0,13.571203962964184
829797,2,5,6,MM Sharma,6.0,7.182738720706469
829797,2,8,6,P Negi,9.0,7.502893879010003
829797,2,12,6,P Negi,6.0,4.312019270846627
829797,2,15,6,DJ Bravo,12.0,9.573334317392435
829809,1,8,6,R Ashwin,3.230769230769231,8.065345381206312
829809,1,15,6,P Negi,0.0,4.601704132189562
829809,2,5,6,R Dhawan,5.142857142857143,7.668482336002978
829809,2,8,6,Anureet Singh,14.181818181818182,10.916725338422829
829811,1,5,6,Shakib Al Hasan,7.333333333333333,9.919420920100466
829811,1,8,6,AD Russell,7.0,10.292632212722829
829811,1,12,6,AD Russell,10.0,9.94686676602751
829811,1,15,6,M Morkel,9.428571428571429,13.085323746267505
829811,2,5,6,DS Kulkarni,10.615384615384615,9.711050919866699
829811,2,8,6,DS Kulkarni,11.0,8.154230327588676
829811,2,12,6,BB Sran,6.0,16.583666616973446
829811,2,15,6,SR Watson,7.333333333333333,19.543155940806983
829813,1,5,6,MA Starc,10.0,9.189414227096778
829813,1,8,6,D Wiese,6.5,10.750416261066613
829813,1,12,6,D Wiese,7.0,9.639674950728976
980909,1,5,6,MJ McClenaghan,8.0,9.525489393651702
980909,1,8,6,J Suchith,15.0,7.783618395941935
980909,1,12,6,JJ Bumrah,9.5,10.507077064615487
980909,2,5,6,GB Hogg,12.0,8.584369360600801
980909,2,8,6,PP Chawla,12.857142857142858,8.579976113585369
980909,2,12,6,JW Hastings,4.0,10.055477400631887
980909,2,15,6,AD Russell,17.0,9.242752425247659
980917,1,5,6,DS Kulkarni,8.0,7.422660412375813
980917,1,8,6,SB Jakati,0.8571428571428571,8.404093957027468
980917,1,15,6,DJ Bravo,13.5,10.512775717687342
980917,2,5,6,KH Pandya,4.333333333333333,7.879377981654119
980917,2,8,6,MJ McClenaghan,5.0,8.954986881406022
980917,2,12,6,JJ Bumrah,12.0,7.770153845134263
980949,1,8,6,RA Jadeja,12.5,8.315692935557736
980949,2,5,6,R Ashwin,8.526315789473685,7.321191003475163
980949,2,8,6,R Bhatia,7.0,6.694049382167699
980949,2,15,6,NLTC Perera,9.0,6.95436846859377
980969,1,5,6,VR Aaron,9.5,8.40771385483483
980969,1,8,6,YS Chahal,12.0,10.755304455165586
980969,1,15,6,SR Watson,3.0,12.996036366428656
980969,2,5,6,NLTC Perera,15.5,8.764065602300326
980969,2,8,6,A Zampa,10.5,6.949578114240486
980969,2,12,6,R Bhatia,19.0,10.032443002269412
980969,2,15,6,RP Singh,18.0,6.6175198988683865
980981,1,5,6,MJ McClenaghan,13.0,7.912209305187959
980981,1,8,6,JJ Bumrah,7.5,8.815375099886591
980981,1,15,6,JJ Bumrah,5.0,11.272769680986832
980981,2,5,6,S Aravind,5.0,11.706278815115954
980981,2,8,6,YS Chahal,3.0,9.948659405637628
980981,2,15,6,VR Aaron,17.0,13.725160570845839
980993,1,5,6,S Nadeem,9.5,10.489951070299702
980993,1,8,6,A Mishra,11.5,9.84486880369521
980993,1,12,6,Imran Tahir,16.0,8.919898298790528
980993,2,5,6,JJ Bumrah,3.6666666666666665,8.618382449904194
980993,2,12,6,JJ Bumrah,2.5,9.694957095262346
980993,2,15,6,JJ Bumrah,3.0,8.148588639766139
980995,1,5,6,SR Watson,12.333333333333334,7.307089715317785
980995,1,8,6,YS Chahal,6.857142857142857,8.863519192857925
980995,2,5,6,PP Chawla,10.153846153846153,10.075823553692597
980995,2,8,6,AS Rajpoot,16.0,7.9101310942414935
980995,2,12,6,Shakib Al Hasan,11.076923076923077,9.882886353859307
980997,1,5,6,NLTC Perera,12.0,7.696760706714382
980997,1,8,6,IK Pathan,5.0,7.24238157859992
980997,1,12,6,A Zampa,4.5,8.842298992083997
980997,1,15,6,R Ashwin,10.0,9.528112892380388
980997,2,5,6,CH Morris,24.0,9.524766320434992
980999,1,5,6,AR Patel,18.0,11.452955211826241
980999,1,8,6,AR Patel,23.25,12.10605828606927
980999,1,12,6,MM Sharma,12.0,12.807986164602026
980999,2,5,6,SR Watson,3.4285714285714284,7.2724509599097935
980999,2,8,6,YS Chahal,6.0,9.04719188627146
981011,1,5,6,YS Chahal,10.0,4.869593394750214
981011,1,8,6,SR Watson,7.0,6.365080726975837
981011,1,12,6,CH Gayle,4.285714285714286,5.411920114848066
981011,2,8,6,P Negi,7.0,5.7909426661495536
981011,2,12,6,CR Brathwaite,6.857142857142857,6.414820174365094
1082592,1,8,6,A Zampa,8.0,8.682123225011567
1082592,1,12,6,BA Stokes,7.714285714285714,12.12795035801393
1082592,2,5,6,MJ McClenaghan,8.0,5.566369977887794
1082592,2,8,6,HH Pandya,9.0,4.376688382752194
1082592,2,12,6,MJ McClenaghan,7.0,4.178806227890053
1082601,1,5,6,PP Chawla,16.0,7.9447277320225655
1082601,1,8,6,CR Woakes,4.0,11.319712290611303
1082601,1,12,6,UT Yadav,11.0,10.267026680504223
1082601,1,15,6,SP Narine,6.0,8.651755609081912
1082601,2,5,6,VR Aaron,7.0,10.015893787525918
1082601,2,8,6,MP Stoinis,14.0,8.972466293037026
1082601,2,12,6,MM Sharma,9.0,10.824831170341081
1082607,1,5,6,S Aravind,5.538461538461538,10.533611367000871
1082607,1,8,6,P Negi,5.0,6.817969209023642
1082607,1,12,6,SR Watson,13.384615384615385,9.65462970342567
1082607,1,15,6,SR Watson,19.0,10.044346166034801
1082607,2,5,6,BA Stokes,5.0,7.2469420393740505
1082607,2,8,6,Imran Tahir,5.0,8.127058356306089
1082607,2,15,6,BA Stokes,2.0,6.876703835478724
1082615,1,5,6,SN Thakur,13.0,7.828421202714262
1082615,1,8,6,Imran Tahir,10.5,8.476226180501522
1082615,1,12,6,DT Christian,8.0,8.090904556646906
1082615,2,5,6,S Kaul,13.5,5.40315728796318
1082615,2,8,6,Rashid Khan,3.5,5.835430729788677
1082615,2,12,6,Mohammed Siraj,11.5,6.7247022207585045
1082615,2,15,6,Mohammed Siraj,17.0,4.524225441481566
1082624,1,5,6,YS Chahal,13.0,7.658926989782906
1082624,1,8,6,P Negi,2.0,5.519680450809871
1082624,2,5,6,DT Christian,6.333333333333333,8.242508966260218
1082624,2,8,6,Washington Sundar,4.0,9.469755654188914
1082624,2,12,6,Imran Tahir,6.5,10.376246342088882
1082624,2,15,6,JD Unadkat,6.0,5.735306851289103
1082626,1,5,6,MM Sharma,0.0,7.430210991854354
1082626,1,8,6,AR Patel,8.0,7.25518344705407
1082626,1,12,6,AR Patel,24.0,5.309918396703325
1082626,1,15,6,Sandeep Sharma,6.0,7.719323392346853
1082626,2,5,6,Mohammed Shami,6.0,10.668555878859443
1082628,1,5,6,MJ McClenaghan,6.0,10.184785596053121
1082628,1,8,6,KH Pandya,8.307692307692308,10.161430885360302
1082628,1,15,6,MJ McClenaghan,5.0,9.502311016873097
1082628,2,5,6,YS Chahal,9.5,11.058809511521899
1082628,2,8,6,SR Watson,9.272727272727273,10.10148843388892
1082628,2,12,6,YS Chahal,11.0,11.765192065843227
1082628,2,15,6,YS Chahal,6.0,17.024290567742696
1082639,1,5,6,SP Narine,8.0,7.979561932205962
1082639,1,8,6,CR Woakes,6.461538461538462,7.081611402726316
1082639,1,12,6,AS Rajpoot,7.0,9.250313002615492
1082639,1,15,6,Kuldeep Yadav,14.0,9.471139527254604
1082639,2,5,6,MJ Henry,8.0,9.79901348053609
1082639,2,8,6,Swapnil Singh,10.285714285714286,6.26238562009019
1082639,2,15,6,Sandeep Sharma,5.0,7.019774195658594
1082640,1,5,6,PJ Cummins,9.0,8.987701639793642
1082640,1,12,6,CJ Anderson,0.0,9.863031106414672
1082640,2,8,6,RA Jadeja,7.5,8.911938907413807
1082643,1,5,6,Mohammad Nabi,3.0,7.112797992047417
1082643,1,8,6,Rashid Khan,5.666666666666667,6.339819994676351
1082643,1,12,6,Mohammed Siraj,8.0,8.8339664259677
1082643,2,5,6,JP Faulkner,10.0,7.631356126033539
1082643,2,8,6,MM Patel,4.0,8.850101709063539
1082648,1,5,6,SP Narine,5.666666666666667,9.964632703381639
1082648,1,8,6,PP Chawla,9.0,10.732648431513335
1082648,1,12,6,PP Chawla,13.0,11.006291694958223
1082648,1,15,6,UT Yadav,0.0,15.532870847537248
1136566,1,5,6,CH Morris,17.0,9.479773704896257
1136566,1,8,6,S Nadeem,5.5,9.873674134918184
1136566,1,12,6,Mohammed Shami,7.090909090909091,10.89989561728762
1136566,1,15,6,R Tewatia,12.0,8.92131162403397
1136567,1,5,6,S Kaul,7.666666666666667,5.101913903844844
1136567,1,8,6,Shakib Al Hasan,9.23076923076923,6.726424059420268
1136567,1,12,6,Rashid Khan,5.0,7.036894179673306
1136567,2,5,6,JJ Bumrah,5.0,8.830445845378543
1136567,2,8,6,M Markande,5.0,5.894435680399258
1136567,2,15,6,Mustafizur Rahman,1.0,6.6675912947825084
1136568,1,5,6,UT Yadav,8.0,9.584726196560343
1136568,1,8,6,YS Chahal,9.5,10.24347287064996
1136568,1,12,6,K Khejroliya,11.0,10.887735621467762
1136568,2,5,6,R Ashwin,6.5,11.311130470048521
1136568,2,8,6,AR Patel,6.5,11.943799899435687
1136568,2,15,6,AJ Tye,5.0,12.933350171454165
1136571,1,5,6,CR Woakes,15.23076923076923,9.539131530722074
1136571,1,8,6,Washington Sundar,10.0,9.927392602985204
1136571,1,12,6,YS Chahal,4.0,9.149687506539482
1136571,1,15,6,UT Yadav,21.75,12.797974157062688
1136571,2,5,6,BA Stokes,8.76923076923077,10.791462569726948
1136571,2,8,6,S Gopal,3.5,10.01266050225858
1136571,2,15,6,BA Stokes,12.857142857142858,14.067702681782768
1136572,1,5,6,DL Chahar,0.0,9.587558808364854
1136572,1,8,6,SR Watson,9.0,9.902419911689929
1136572,1,12,6,Imran Tahir,5.0,10.406066897716244
1136572,1,15,6,SN Thakur,13.0,11.34002877007161
1136572,2,5,6,Mujeeb Ur Rahman,5.5,9.905313884338625
1136572,2,8,6,R Ashwin,8.142857142857142,10.992684776246943
1136572,2,12,6,R Ashwin,9.0,11.096933828992091
1136572,2,15,6,BB Sran,6.0,7.711172046573707
1136573,1,5,6,S Nadeem,9.0,8.900033119284146
1136573,1,8,6,R Tewatia,1.0,9.291697574386543
1136573,1,12,6,Mohammed Shami,21.0,9.632273177407718
1136573,1,15,6,CH Morris,7.0,13.258114346392775
1136573,2,5,6,SP Narine,3.5,8.736889410189997
1136573,2,8,6,Kuldeep Yadav,9.857142857142858,7.850907038785838
1136573,2,12,6,Kuldeep Yadav,3.0,8.245432074290541
1136574,1,5,6,CR Woakes,15.0,11.122292746785705
1136574,1,8,6,YS Chahal,11.5,10.549763051966938
1136574,1,12,6,Mohammed Siraj,10.285714285714286,13.260484939787267
1136574,1,15,6,CJ Anderson,21.0,12.560928257314155
1136574,2,5,6,Mustafizur Rahman,15.5,9.943602516358261
1136574,2,8,6,M Markande,8.307692307692308,9.490433326705155
1136574,2,12,6,JJ Bumrah,7.5,9.196815698168855
1136574,2,15,6,Mustafizur Rahman,18.0,7.578739470801146
1136577,1,5,6,BA Stokes,12.0,10.262261358568134
1136577,1,12,6,STR Binny,24.0,9.619242074710263
1136577,2,5,6,SR Watson,6.0,8.219421919647704
1136577,2,8,6,SR Watson,2.5714285714285716,8.178327442494027
1136577,2,12,6,DJ Bravo,24.0,7.5977982153603705
1136584,1,8,6,Imran Tahir,10.0,10.324674995595121
1136584,1,12,6,SN Thakur,18.0,10.21368883093956
1136584,2,5,6,UT Yadav,5.0,11.106642214495047
1136584,2,8,6,YS Chahal,5.538461538461538,10.727893974406472
1136584,2,12,6,YS Chahal,6.0,13.720649743347034
1136584,2,15,6,CJ Anderson,20.727272727272727,16.369858045631144
1136585,1,5,6,BB Sran,0.0,8.167214207506275
1136585,1,8,6,R Ashwin,13.5,8.425209779152697
1136585,1,12,6,AJ Tye,7.0,9.628417834868372
1136585,2,5,6,S Kaul,5.333333333333333,6.655420033083805
1136585,2,8,6,Basil Thampi,0.0,6.25250147836819
1136585,2,12,6,Shakib Al Hasan,9.0,7.938889140409606
1136589,1,5,6,Shivam Mavi,9.0,9.810185148767125
1136589,1,8,6,Kuldeep Yadav,3.0,9.383035245654323
1136589,1,15,6,Shivam Mavi,9.0,10.618175417855165
1136589,2,5,6,YS Chahal,9.0,11.778688539431053
1136589,2,8,6,Mohammed Siraj,11.538461538461538,11.448847490213542
1136589,2,12,6,M Ashwin,7.714285714285714,15.857079417371049
1136598,1,5,6,AR Patel,7.5,9.176345478153872
1136598,1,8,6,AJ Tye,5.0,11.130177811583408
1136598,1,12,6,Mujeeb Ur Rahman,4.0,10.583001612254437
1136598,1,15,6,AS Rajpoot,11.0,14.952337579727876
1136598,2,5,6,JD Unadkat,8.333333333333334,9.991597398489212
1136598,2,8,6,Anureet Singh,12.0,10.03490141309882
1136607,1,5,6,DS Kulkarni,17.0,11.921287837687878
1136607,1,12,6,BA Stokes,8.0,9.354203448984343
1136607,1,15,6,JC Archer,4.0,8.382266217572665
1136607,2,5,6,HH Pandya,15.0,9.325133545623402
1136607,2,8,6,KH Pandya,3.0,7.612925601705621
1136607,2,12,6,MJ McClenaghan,9.0,8.411740999240765
1136609,1,5,6,SP Narine,7.0,8.813227667238776
1136609,1,8,6,M Prasidh Krishna,5.0,10.961860042939326
1136609,1,12,6,Shivam Mavi,11.0,11.045550333872356
1136609,2,5,6,BA Stokes,2.5714285714285716,10.02772816545781
1136609,2,8,6,IS Sodhi,5.0,8.516599960602006
1136612,1,5,6,SN Thakur,7.0,9.211846894348525
1136612,1,8,6,DJ Bravo,15.157894736842104,9.00645059340048
1136612,1,12,6,DJ Bravo,18.0,10.642188802362115
1136612,1,15,6,L Ngidi,12.0,8.801577375741111
1136612,2,8,6,A Mishra,3.0,9.001687669369165
1136612,2,12,6,A Mishra,2.0,8.522802043760684
1175359,1,5,6,JC Archer,7.5,9.681979896721655
1175359,1,8,6,K Gowtham,10.285714285714286,6.716689558204752
1175359,1,15,6,BA Stokes,14.571428571428571,9.971286191254919
1175359,2,5,6,SM Curran,10.5,8.392327588331494
1175359,2,8,6,R Ashwin,4.0,8.16677991722032
1175359,2,15,6,Mohammed Shami,6.0,9.153174464262504
1175360,1,5,6,Harbhajan Singh,7.0,9.886832921116984
1175360,1,8,6,RA Jadeja,6.666666666666667,9.353602032097038
1175360,1,12,6,RA Jadeja,5.0,7.9018220834439346
1175360,1,15,6,DJ Bravo,5.538461538461538,14.198769172958038
1175360,2,5,6,K Rabada,5.4,9.77814287597644
1175360,2,8,6,A Mishra,8.0,10.537605825785139
1175360,2,12,6,AR Patel,1.5,9.321210942388262
1175360,2,15,6,K Rabada,6.0,12.856747712057004
1175363,1,5,6,S Kaul,9.333333333333334,6.223433743821429
1175363,1,8,6,Rashid Khan,5.0,4.876591407684631
1175363,1,12,6,Rashid Khan,6.0,4.73078846562859
1175363,2,5,6,JC Archer,12.0,8.4212103993572
1175363,2,8,6,S Gopal,3.0,7.328052279985962
1175363,2,12,6,JD Unadkat,10.0,8.897797058462615
1175370,1,5,6,MM Sharma,13.0,9.080091751728116
1175370,1,8,6,Imran Tahir,9.0,8.999304642205203
1175370,1,12,6,DJ Bravo,15.0,10.965681162343289
1175370,1,15,6,DJ Bravo,17.5,12.680750662053104
1175370,2,5,6,HH Pandya,6.333333333333333,10.572169032518826
1175370,2,12,6,JJ Bumrah,4.5,11.64307383360848
1175370,2,15,6,SL Malinga,7.0,11.868735296247486
1178400,1,5,6,MJ Santner,5.0,7.355634319859718
1178400,1,8,6,RA Jadeja,4.5,7.913337403054638
1178400,2,5,6,JC Archer,6.333333333333333,12.399336489277527
1178400,2,8,6,R Parag,14.0,8.770022159118733
1178400,2,12,6,S Gopal,5.0,8.573557823719815
1178406,1,5,6,JJ Bumrah,9.0,9.495101475043626
1178406,1,8,6,HH Pandya,10.0,8.434719244843713
1178406,1,12,6,SL Malinga,7.5,11.124511056738466
1178406,2,5,6,Navdeep Saini,10.0,13.976163086254282
1178406,2,8,6,P Negi,15.0,11.092592853518022
1178406,2,12,6,YS Chahal,4.0,12.671449653106595
1178410,1,5,6,M Prasidh Krishna,15.0,11.816099552841889
1178410,1,8,6,AD Russell,9.0,7.901664195293327
1178410,1,12,6,SP Narine,10.0,9.649060484445368
1178410,1,15,6,Kuldeep Yadav,0.0,10.263139981933199
1178410,2,5,6,Mohammed Siraj,11.333333333333334,9.295588116199674
1178410,2,8,6,MP Stoinis,14.0,10.008286119942243
1178410,2,12,6,YS Chahal,17.142857142857142,10.894230425686125
1178423,1,5,6,R Ashwin,6.333333333333333,10.530023088286988
1178423,1,8,6,M Ashwin,10.5,7.814814026579321
1178423,2,5,6,Rashid Khan,5.666666666666667,7.556324999294013
1178423,2,8,6,Rashid Khan,4.5,6.366493416241617
1178423,2,12,6,Rashid Khan,3.0,5.6779010299514585
1178423,2,15,6,B Kumar,12.0,5.859018384387157
1178429,1,5,6,YS Chahal,4.0,11.441448412392216
1178429,1,8,6,K Khejroliya,10.0,11.843444595182772
1178429,1,15,6,YS Chahal,6.0,16.08958001220821
1178429,2,5,6,KK Ahmed,5.0,13.300206135566306
1178429,2,8,6,Mohammad Nabi,24.0,10.44166601545548
1178429,2,12,6,B Kumar,4.0,13.573486562849329
1178429,2,15,6,V Shankar,6.0,13.665440793130683
1178430,1,5,6,R Ashwin,5.666666666666667,10.025412312561333
1178430,1,12,6,M Ashwin,18.0,11.664839199506009
1178430,2,5,6,DJ Bravo,7.578947368421052,9.587260764455925
1178430,2,12,6,Harbhajan Singh,36.0,6.01452310463824
1178430,2,15,6,Imran Tahir,7.0,9.702397600731167
1181766,1,5,6,I Sharma,10.0,7.858214722380714
1181766,1,8,6,A Mishra,5.0,7.452322847374891
1181766,2,5,6,Rashid Khan,3.0,7.691252816260128
1181766,2,8,6,Rashid Khan,1.3846153846153846,9.009472799227337
1181766,2,12,6,Rashid Khan,0.0,9.140145551523187
1216501,1,5,6,DL Chahar,12.857142857142858,8.531904718051718
1216501,1,8,6,KV Sharma,4.5,7.581869672442133
1216501,1,15,6,SN Thakur,14.0,8.298140447772814
1216501,2,8,6,CV Varun,5.5,6.190712256631198
1216501,2,15,6,SP Narine,10.0,10.210305014510421
1216504,1,5,6,TK Curran,9.789473684210526,7.535431140165023
1216504,1,8,6,S Gopal,11.5,8.459359326774306
1216504,1,15,6,TK Curran,12.0,11.05825810852186
1216504,2,12,6,CV Varun,7.5,8.399676726160568
1216504,2,15,6,Kuldeep Yadav,7.0,8.364289217775701
1216507,1,5,6,JD Unadkat,9.333333333333334,7.740506067393619
1216507,1,12,6,JD Unadkat,11.0,9.395057942108155
1216507,2,5,6,T Natarajan,10.0,6.7399856992278115
1216507,2,8,6,V Shankar,5.5,9.745795613239089
1216507,2,12,6,V Shankar,6.0,8.559864888367509
1216507,2,15,6,KK Ahmed,14.4,8.261924518555798
1216513,1,5,6,SN Thakur,10.333333333333334,8.668813986913879
1216513,1,8,6,PP Chawla,17.0,8.742636314212097
1216513,1,12,6,DJ Bravo,11.0,9.38403663366136
1216513,2,5,6,CJ Jordan,11.5,10.49925934017663
1216513,2,8,6,Ravi Bishnoi,6.0,9.58428879417465
1216513,2,12,6,Harpreet Brar,15.0,9.803320672290427
1216514,1,5,6,Washington Sundar,4.0,7.8048690938080405
1216514,1,8,6,A Zampa,8.0,8.266319301095631
1216514,1,15,6,I Udana,9.428571428571429,15.26385393810325
1216514,2,5,6,TK Curran,13.384615384615385,9.298562919476625
1216514,2,8,6,R Tewatia,8.0,7.5692042616491895
1216514,2,12,6,R Parag,0.0,11.799942136311648
1216516,1,5,6,SN Thakur,7.666666666666667,8.060948716056648
1216516,1,8,6,PP Chawla,6.0,8.269880407319858
1216516,1,15,6,SN Thakur,9.428571428571429,9.870008714643577
1216516,2,5,6,T Natarajan,14.5,7.763001681391232
1216516,2,8,6,Abdul Samad,13.0,7.04021217044472
1216516,2,12,6,KK Ahmed,18.0,8.198405770848845
1216517,1,5,6,Arshdeep Singh,22.0,6.741696824625425
1216517,1,12,6,M Ashwin,12.0,11.147301315248015
1216517,1,15,6,Mohammed Shami,12.0,9.041889606642272
1216517,2,5,6,TA Boult,8.0,11.864789873386234
1216517,2,8,6,NM Coulter-Nile,11.5,7.2237119995778505
1216517,2,12,6,JJ Bumrah,10.0,7.625498777024086
1216517,2,15,6,JJ Bumrah,9.428571428571429,7.227137435704697
1216529,1,5,6,JL Pattinson,13.0,10.86812140299
1216529,1,8,6,RD Chahar,7.0,8.168785956726726
1216529,1,12,6,KH Pandya,8.0,8.274228597872208
1216529,1,15,6,TA Boult,8.571428571428571,15.00456057461369
1216529,2,5,6,A Nortje,5.5,10.028654130172798
1216529,2,15,6,MP Stoinis,15.0,13.790725573188366
1216532,1,5,6,A Nortje,12.0,8.954114266914656
1216532,1,8,6,I Sharma,6.0,8.038602403631163
1216532,1,15,6,A Nortje,13.0,12.314712815043428
1216532,2,5,6,T Natarajan,6.5,8.309470257024211
1216532,2,8,6,Abhishek Sharma,10.5,7.78840868018071
1216532,2,15,6,B Kumar,9.0,9.556227891549272
1216533,1,5,6,Kartik Tyagi,10.0,10.618698580831644
1216533,1,8,6,S Gopal,4.0,8.851256674228425
1216533,1,15,6,BA Stokes,6.0,16.038153342799305
1216533,2,5,6,JR Hazlewood,8.0,7.902993845425733
1216533,2,12,6,PP Chawla,14.0,11.0230337460605
1216542,1,5,6,Mujeeb Ur Rahman,13.5,8.586220553377323
1216542,1,8,6,Mujeeb Ur Rahman,16.0,9.442370476558853
1216542,1,12,6,Mohammed Shami,14.0,11.099921834712417
1216542,1,15,6,Ravi Bishnoi,10.0,11.280189249393185
1216542,2,5,6,T Natarajan,5.454545454545454,7.78831361617308
1216542,2,12,6,Rashid Khan,0.0,6.916999668073557
1216543,1,5,6,Kartik Tyagi,3.6923076923076925,10.69768328927332
1216543,1,8,6,S Gopal,9.5,9.394512142709091
1216543,1,15,6,Kartik Tyagi,5.0,11.29809481810943
1216543,2,5,6,K Rabada,5.5,8.636387582227492
1216543,2,8,6,AR Patel,4.5,8.232788356004615
1216543,2,12,6,A Nortje,3.0,10.376953855407278
1254059,1,5,6,TK Curran,12.333333333333334,9.340640294071099
1254059,1,8,6,R Ashwin,10.0,10.982515380540846
1254059,1,12,6,MP Stoinis,14.571428571428571,15.356829840568434
1254059,1,15,6,Avesh Khan,5.0,12.266646619191883
1254059,2,5,6,DL Chahar,12.0,7.468541962155676
1254059,2,12,6,MM Ali,6.0,7.918909439157407
1254059,2,15,6,DJ Bravo,8.571428571428571,8.244681192301098
1254075,1,5,6,Mustafizur Rahman,6.5,9.054027988156912
1254075,1,8,6,C Sakariya,10.0,8.922305635225372
1254075,1,15,6,Mustafizur Rahman,8.0,11.189072560154568
1254075,2,5,6,SP Narine,3.6666666666666665,8.911294086484546
1254075,2,8,6,PJ Cummins,7.0,12.387009802608805
1254075,2,15,6,M Prasidh Krishna,7.5,11.0146220435228
1254079,1,5,6,Avesh Khan,6.5,8.543623496057283
1254079,1,8,6,A Mishra,11.0,7.9291839508752755
1254079,1,12,6,AR Patel,10.0,7.9971677516552955
1254079,1,15,6,K Rabada,11.0,8.346084505462462
1254079,2,8,6,YS Chahal,7.0,9.69947080967679
1254079,2,12,6,HV Patel,9.428571428571429,10.496477706503851
1254079,2,15,6,KA Jamieson,21.0,9.40691713270845
1254084,1,5,6,TA Boult,20.0,9.373961089080545
1254084,1,8,6,RD Chahar,6.0,9.924794957189617
