match_id,innings,over,ball_in_over,b1_actual_score,b1_predicted_score
729287,1,16,4,115,143.28373366286428
729287,1,16,5,115,142.2214045025434
729287,1,16,6,115,140.5391431710134
729287,1,17,1,115,140.31450766774523
729287,1,17,2,115,134.11354637217784
729287,1,17,3,115,131.95350552874842
729287,1,17,4,115,131.95350552874842
729287,1,17,5,115,131.95350552874842
729287,1,17,6,115,131.95350552874842
729287,1,18,1,115,133.7846438513654
729287,1,18,2,115,134.09984136593147
729287,1,18,3,115,134.09984136593147
729287,1,18,4,115,134.09984136593147
729287,1,18,5,115,130.25810939227554
729287,1,18,6,115,130.43951250558086
729287,1,19,1,115,128.68846411149948
729287,1,19,2,115,128.68846411149948
729287,1,19,3,115,126.21322575350393
729287,1,19,4,115,124.32827958788108
729287,1,19,5,115,123.67725034350495
729287,1,19,6,115,123.67725034350495
729287,2,0,1,116,149.6810507563452
729287,2,0,2,116,147.80545499905537
729287,2,0,3,116,148.9366088212322
729287,2,0,4,116,149.3579499749257
729287,2,0,5,116,155.39208449878186
729287,2,0,6,116,154.91927478829516
729287,2,1,1,116,154.69533819792727
729287,2,1,2,116,157.7326636858167
729287,2,1,3,116,151.8741282946901
729287,2,1,4,116,150.58568039748812
729287,2,1,5,116,152.80119093409925
729287,2,1,6,116,153.3702951569841
729287,2,2,1,116,152.80119093409925
729287,2,2,2,116,152.80119093409925
729287,2,2,3,116,152.80119093409925
729287,2,2,4,116,152.61046409519045
729287,2,2,5,116,152.84127922461985
729287,2,2,6,116,147.23669113853964
729287,2,3,1,116,147.9357749956069
729287,2,3,2,116,145.99123990880815
729287,2,3,3,116,143.87519837358025
729287,2,3,4,116,146.23016964675077
729287,2,3,5,116,145.90845638275127
729287,2,3,6,116,145.92333239335173
729287,2,4,1,116,145.92333239335173
729287,2,4,2,116,145.92333239335173
729287,2,4,3,116,145.92333239335173
729287,2,4,4,116,146.33875274675918
729287,2,4,5,116,146.33875274675918
729287,2,4,6,116,141.72778939512847
729287,2,5,1,116,141.72778939512847
729287,2,5,2,116,146.4483886534116
729287,2,5,3,116,146.58853461844052
729287,2,5,4,116,146.58853461844052
729287,2,5,5,116,142.17690842700114
729287,2,5,6,116,141.72778939512847
729287,2,6,1,116,141.72778939512847
729287,2,6,2,116,142.1675143381404
729287,2,6,3,116,142.616633370013
729287,2,6,4,116,142.616633370013
729287,2,6,5,116,141.74252801577234
729287,2,6,6,116,141.88466746376753
729287,2,7,1,116,141.98918622740194
729287,2,7,2,116,141.98918622740194
729287,2,7,3,116,141.98918622740194
729287,2,7,4,116,141.9668164014472
729287,2,7,5,116,141.9668164014472
729287,2,7,6,116,141.98918622740194
729287,2,8,1,116,143.86448132182687
729287,2,8,2,116,143.86448132182687
729287,2,8,3,116,142.99823103499386
729287,2,8,4,116,143.01442180828462
729287,2,8,5,116,142.1708909447492
729287,2,8,6,116,143.06200543166784
729287,2,9,1,116,142.28484887280666
729287,2,9,2,116,142.28484887280666
729287,2,9,3,116,142.28484887280666
729287,2,9,4,116,142.28484887280666
729287,2,9,5,116,142.28484887280666
729287,2,9,6,116,142.28484887280666
729287,2,10,1,116,142.28484887280666
729287,2,10,2,116,143.3013092440143
729287,2,10,3,116,143.3013092440143
729287,2,10,4,116,143.3013092440143
729287,2,10,5,116,142.86158430100238
729287,2,10,6,116,142.86158430100238
729287,2,11,1,116,146.96529072024404
729287,2,11,2,116,145.52486629718183
729287,2,11,3,116,145.52486629718183
729287,2,11,4,116,145.52486629718183
729287,2,11,5,116,145.2527794454383
729287,2,11,6,116,144.4001275738395
729287,2,12,1,116,143.82339214564377
729287,2,12,2,116,144.39249636852864
729287,2,12,3,116,143.82339214564377
729287,2,12,4,116,145.3480165066986
729287,2,12,5,116,147.09635909839741
729287,2,12,6,116,146.82044463260132
729287,2,13,1,116,147.79015436171957
729287,2,13,2,116,147.79015436171957
729287,2,13,3,116,147.79015436171957
729287,2,13,4,116,146.37132560072868
729287,2,13,5,116,146.38606422137255
729287,2,13,6,116,146.37132560072868
729287,2,13,7,116,146.38606422137255
729287,2,14,1,116,145.76993712064134
729287,2,14,2,116,145.76993712064134
729287,2,14,3,116,146.21905615251399
729287,2,14,4,116,145.06730735389044
729287,2,14,5,116,145.06730735389044
729287,2,14,6,116,145.06730735389044
729287,2,15,1,116,144.82441351183803
729287,2,15,2,116,144.72997049841257
729287,2,15,3,116,145.11302790278685
729287,2,15,4,116,143.5991188945821
729287,2,15,5,116,143.5991188945821
729287,2,15,6,116,143.5991188945821
729287,2,16,1,116,144.16822311746697
729287,2,16,2,116,143.09232618707418
729287,2,16,3,116,144.23524048226898
729287,2,16,4,116,144.23524048226898
729287,2,16,5,116,144.23524048226898
729287,2,16,6,116,145.51541459701394
729287,2,17,1,116,144.9070503286581
729287,2,17,2,116,145.2674859907947
729287,2,17,3,116,145.8727302985711
729289,1,0,1,166,161.79204588120223
729289,1,0,2,166,148.0751126011915
729289,1,0,3,166,161.06334432178727
729289,1,0,4,166,160.949441822025
729289,1,0,5,166,160.7296131472261
729289,1,0,6,166,161.6073523637763
729289,1,0,7,166,163.300552845459
729289,1,0,8,166,163.1612726222476
729289,1,0,9,166,159.6850724251876
729289,1,1,1,166,164.9963183665828
729289,1,1,2,166,166.6075539609226
729289,1,1,3,166,163.72655626245123
729289,1,1,4,166,149.44323541176593
729289,1,1,5,166,144.7846933504167
729289,1,1,6,166,140.51066130362463
729289,1,2,1,166,137.7542347968338
729289,1,2,2,166,137.7542347968338
729289,1,2,3,166,137.7542347968338
729289,1,2,4,166,134.51866496773337
729289,1,2,5,166,134.31043024080572
729289,1,2,6,166,136.87613178971188
729289,1,2,7,166,137.44939161425754
729289,1,2,8,166,138.12783330625882
729289,1,3,1,166,137.61600079806408
729289,1,3,2,166,138.12783330625882
729289,1,3,3,166,134.95403576313313
729289,1,3,4,166,135.37922894464012
729289,1,3,5,166,135.9056754042555
729289,1,3,6,166,135.9056754042555
729289,1,4,1,166,136.2778280720979
729289,1,4,2,166,136.48723561710764
729289,1,4,3,166,136.42553244171827
729289,1,4,4,166,140.20192829476628
729289,1,4,5,166,143.935399469691
729289,1,4,6,166,140.20192829476628
729289,1,5,1,166,140.20192829476628
729289,1,5,2,166,140.15062704261967
729289,1,5,3,166,140.04393600724745
729289,1,5,4,166,138.45966499291055
729289,1,5,5,166,137.15233747951078
729289,1,5,6,166,137.3617450245205
729289,1,6,1,166,137.3617450245205
729289,1,6,2,166,143.77499972161397
729289,1,6,3,166,139.35596217720047
729289,1,6,4,166,140.4077020410026
729289,1,6,5,166,140.61192242597903
729289,1,6,6,166,147.2425318511284
729289,1,6,7,166,147.2425318511284
729289,1,6,8,166,146.29359931920757
729289,1,7,1,166,146.36637797182243
729289,1,7,2,166,146.36637797182243
729289,1,7,3,166,146.36637797182243
729289,1,7,4,166,146.11954372301568
729289,1,7,5,166,146.11954372301568
729289,1,7,6,166,146.84562920835998
729289,1,8,1,166,149.9221094396551
729289,1,8,2,166,148.46732458216596
729289,1,8,3,166,148.61570430900036
729289,1,8,4,166,148.83074627237497
729289,1,8,5,166,148.45795133746992
729289,1,8,6,166,146.80357516162866
729289,1,9,1,166,147.58165461620655
729289,1,9,2,166,147.58165461620655
729289,1,9,3,166,146.52281699146582
729289,1,9,4,166,146.52281699146582
729289,1,9,5,166,146.36835640240167
729289,1,9,6,166,146.36835640240167
729289,1,10,1,166,149.1942921861679
729289,1,10,2,166,149.1942921861679
729289,1,10,3,166,149.1942921861679
729289,1,10,4,166,154.45240815149927
729289,1,10,5,166,158.79495451202968
729289,1,10,6,166,155.94930074548574
729289,1,11,1,166,152.91200157109657
729289,1,11,2,166,152.91200157109657
729289,1,11,3,166,152.91200157109657
729289,1,11,4,166,157.09266172259072
729289,1,11,5,166,157.03653774540442
729289,1,11,6,166,155.4769010289599
729289,1,12,1,166,158.72039289550395
729289,1,12,2,166,157.60804102014882
729289,1,12,3,166,157.60804102014882
729289,1,12,4,166,164.66938113580886
729289,1,12,5,166,163.8989060779628
729289,1,12,6,166,161.05865687784848
729289,1,13,1,166,159.58604304430875
729289,1,13,2,166,159.58604304430875
729289,1,13,3,166,159.58604304430875
729289,1,13,4,166,159.6977052721697
729289,1,13,5,166,159.7405036333729
729289,1,13,6,166,159.58604304430875
729289,1,14,1,166,159.58604304430875
729289,1,14,2,166,165.03364028070388
729289,1,14,3,166,167.83008208027115
729289,1,14,4,166,167.695893228239
729289,1,14,5,166,167.695893228239
729289,1,14,6,166,165.69293401777438
729289,1,15,1,166,165.69293401777438
729289,1,15,2,166,167.00790599602556
729289,1,15,3,166,168.21550196642158
729289,1,15,4,166,167.9727233431634
729289,1,15,5,166,167.9727233431634
729289,1,15,6,166,167.87993748151814
729289,1,16,1,166,167.87993748151814
729289,1,16,2,166,166.91324892299073
729289,1,16,3,166,168.86364917614821
729289,1,16,4,166,168.18046508542608
729289,1,16,5,166,167.94462741137104
729289,1,16,6,166,165.1870713272604
729289,1,17,1,166,167.7994987683488
729289,1,17,2,166,167.7994987683488
729289,1,17,3,166,166.965890605987
729289,1,17,4,166,166.3635605329767
729289,1,17,5,166,169.02344600209148
729289,1,17,6,166,168.35243122800577
729289,1,18,1,166,169.84787354374262
729289,1,18,2,166,169.31662669563818
729289,1,18,3,166,170.09555798546893
729289,1,18,4,166,169.56431113736448
729289,1,18,5,166,168.7706138259279
729289,1,18,6,166,167.373080608862
729289,1,19,1,166,166.23713789720105
729289,1,19,2,166,166.0921123595464
729289,1,19,3,166,165.4133019024108
729289,1,19,4,166,165.62771494175357
729289,1,19,5,166,162.81842383553678
729289,1,19,6,166,160.855856788795
729289,1,19,7,166,163.94032321727997
729289,1,19,8,166,167.9160919757232
729289,2,0,1,167,145.03215720280093
729289,2,0,2,167,154.92787737370872
729289,2,0,3,167,155.98636602182538
729289,2,0,4,167,155.63733731116307
729289,2,0,5,167,155.2574232381087
729289,2,0,6,167,156.9330903031379
729289,2,1,1,167,157.72286731070773
729289,2,1,2,167,159.09851634767494
729289,2,1,3,167,156.47513015123695
729289,2,1,4,167,159.18497243394916
729289,2,1,5,167,160.3672465013337
729289,2,1,6,167,157.38648170962557
729289,2,1,7,167,158.05974821690498
729289,2,2,1,167,160.3672465013337
729289,2,2,2,167,160.51669285986608
729289,2,2,3,167,158.63536795237036
729289,2,2,4,167,159.9241781750703
729289,2,2,5,167,161.79861461852673
729289,2,2,6,167,162.39173305542386
729289,2,3,1,167,162.2912744600439
729289,2,3,2,167,160.1955716838126
729289,2,3,3,167,160.6490972043946
729289,2,3,4,167,161.9538503443593
729289,2,3,5,167,162.12049215006036
729289,2,3,6,167,157.9155567993457
729289,2,4,1,167,159.43795302730032
729289,2,4,2,167,159.1760890050182
729289,2,4,3,167,159.12275921967534
729289,2,4,4,167,158.47889030096428
729289,2,4,5,167,156.37473374220468
729289,2,4,6,167,156.43102901824477
729289,2,5,1,167,156.16419011398517
729289,2,5,2,167,156.94258669675125
729289,2,5,3,167,158.73687659076433
729289,2,5,4,167,157.28964828563318
729289,2,5,5,167,157.45968092069262
729289,2,5,6,167,157.87954930417376
729289,2,6,1,167,156.9312622944724
729289,2,6,2,167,158.0250684280763
729289,2,6,3,167,158.34491849940068
729289,2,6,4,167,159.27831228295258
729289,2,6,5,167,159.27437302734825
729289,2,6,6,167,154.68353275191296
729289,2,7,1,167,154.457504312215
729289,2,7,2,167,155.03630879150316
729289,2,7,3,167,155.68381959994127
729289,2,7,4,167,156.45803859435836
729289,2,7,5,167,155.42335494517894
729289,2,7,6,167,157.81516040904555
729289,2,7,7,167,156.84051548397
729289,2,8,1,167,156.58603658274907
729289,2,8,2,167,156.33423259121855
729289,2,8,3,167,156.2936961838258
729289,2,8,4,167,155.7079649197986
729289,2,8,5,167,155.61520940270307
729289,2,8,6,167,156.20271157614732
729289,2,9,1,167,155.84418278188184
729289,2,9,2,167,152.7387173477105
729289,2,9,3,167,152.7387173477105
729289,2,9,4,167,158.28784113611775
729289,2,9,5,167,158.86967605470008
729289,2,9,6,167,159.75668259505977
729289,2,10,1,167,160.02824430994454
729289,2,10,2,167,161.03913646859607
729289,2,10,3,167,161.29915151512841
729289,2,10,4,167,159.70254233389346
729289,2,10,5,167,159.65853441196575
729289,2,10,6,167,157.65270941279502
729289,2,11,1,167,157.2052479645412
729289,2,11,2,167,156.52803821286878
729289,2,11,3,167,156.52803821286878
729289,2,11,4,167,156.91862974362718
729289,2,11,5,167,159.84970869756916
729289,2,11,6,167,158.2115506932193
729289,2,12,1,167,157.30526627669798
729289,2,12,2,167,156.62805652502556
729289,2,12,3,167,156.62805652502556
729289,2,12,4,167,157.01175496565548
729289,2,12,5,167,156.62805652502556
729289,2,12,6,167,157.7527277249518
729289,2,13,1,167,157.30526627669798
729289,2,13,2,167,161.07260884799683
729289,2,13,3,167,161.07260884799683
729289,2,13,4,167,162.08669950617147
729289,2,13,5,167,163.859358823212
729289,2,13,6,167,164.42707440902953
729289,2,14,1,167,165.30360950234316
729289,2,14,2,167,162.17003573131169
729289,2,14,3,167,161.43441319715544
729289,2,14,4,167,163.7286445101159
729289,2,14,5,167,164.0221558211584
729289,2,14,6,167,162.4664452979483
729289,2,15,1,167,160.2442270929122
729289,2,15,2,167,162.4664452979483
729289,2,15,3,167,161.43441319715544
729289,2,15,4,167,159.73794420016077
729289,2,15,5,167,159.73794420016077
729289,2,15,6,167,157.89010080037616
729289,2,16,1,167,157.63983670651572
729289,2,16,2,167,156.37574126168872
729289,2,16,3,167,156.32469123311094
729289,2,16,4,167,156.32469123311094
729289,2,16,5,167,159.3772655480365
729289,2,16,6,167,157.52942214825188
729289,2,17,1,167,157.33360172454596
729289,2,17,2,167,157.2903545073639
729289,2,17,3,167,160.54674606930837
729289,2,17,4,167,160.09394485570414
729289,2,17,5,167,164.278138164545
729289,2,17,6,167,167.17010164691575
729289,2,17,7,167,169.72873607117035
729289,2,18,1,167,170.0064316882405
729289,2,18,2,167,166.10562324559322
729289,2,18,3,167,166.10562324559322
729289,2,18,4,167,165.1498762970376
729289,2,18,5,167,166.78556162647277
729289,2,18,6,167,165.59784819714423
729289,2,19,1,167,162.9932088606138
729289,2,19,2,167,163.5094045792209
729289,2,19,3,167,166.20063497173905
729295,1,0,1,193,154.416589286332
729295,1,0,2,193,153.66517934022977
729295,1,0,3,193,153.66517934022977
729295,1,0,4,193,154.04871236725506
729295,1,0,5,193,154.04871236725506
729295,1,0,6,193,154.04871236725506
729295,1,1,1,193,154.04871236725506
729295,1,1,2,193,154.04871236725506
729295,1,1,3,193,154.04871236725506
729295,1,1,4,193,154.04871236725506
729295,1,1,5,193,154.04871236725506
729295,1,1,6,193,154.04871236725506
729295,1,2,1,193,154.04871236725506
729295,1,2,2,193,154.04871236725506
729295,1,2,3,193,153.54374595906447
729295,1,2,4,193,154.01276551571902
729295,1,2,5,193,154.01276551571902
729295,1,2,6,193,154.81171724007336
729295,1,3,1,193,154.81171724007336
729295,1,3,2,193,154.88479759381693
729295,1,3,3,193,153.30329989598076
729295,1,3,4,193,153.2926276337733
729295,1,3,5,193,153.2926276337733
729295,1,3,6,193,153.95928030283685
729295,1,4,1,193,154.90803548068163
729295,1,4,2,193,152.02947373278772
729295,1,4,3,193,159.38769098885086
729295,1,4,4,193,168.78011484518711
729295,1,4,5,193,164.0245331879171
729295,1,4,6,193,159.79287382846903
729295,1,5,1,193,156.83449591176142
729295,1,5,2,193,152.30199745213332
729295,1,5,3,193,152.49427839653234
729295,1,5,4,193,150.8678984044917
729295,1,5,5,193,156.9233536381155
729295,1,5,6,193,153.76442097349204
729295,1,6,1,193,152.47898344380863
729295,1,6,2,193,152.58240666185358
729295,1,6,3,193,164.33316082160442
729295,1,6,4,193,164.22391300434174
729295,1,6,5,193,163.2005272931246
729295,1,6,6,193,163.05183057837746
729295,1,7,1,193,161.30468466066105
729295,1,7,2,193,160.6315853098124
729295,1,7,3,193,160.08152585087458
729295,1,7,4,193,159.60077181309404
729295,1,7,5,193,160.05341080068612
729295,1,7,6,193,158.0313255845871
729295,1,7,7,193,157.48326863634708
729295,1,8,1,193,158.1013712160698
729295,1,8,2,193,156.6480362926456
729295,1,8,3,193,156.02910255802846
729295,1,8,4,193,155.85479188575545
729295,1,8,5,193,157.12706534886834
729295,1,8,6,193,155.87448828512305
729295,1,9,1,193,155.87448828512305
729295,1,9,2,193,155.9617536775865
729295,1,9,3,193,160.99269893350248
729295,1,9,4,193,161.1663498647134
729295,1,9,5,193,161.1663498647134
729295,1,9,6,193,163.50477531411678
729295,1,10,1,193,162.7688419449142
729295,1,10,2,193,163.50477531411678
729295,1,10,3,193,162.00667806296366
729295,1,10,4,193,162.74261143216626
729295,1,10,5,193,170.67502079110773
729295,1,10,6,193,165.39599939647871
729295,1,11,1,193,161.49955393595516
729295,1,11,2,193,161.83896092232277
729295,1,11,3,193,171.88409040545596
729295,1,11,4,193,175.64380142876598
729295,1,11,5,193,173.78031189886596
729295,1,11,6,193,173.78031189886596
729295,1,12,1,193,177.42483234458368
729295,1,12,2,193,181.85051891607148
729295,1,12,3,193,190.81175376729303
729295,1,12,4,193,189.55521065718594
729295,1,12,5,193,192.7598928316916
729295,1,12,6,193,192.73802265686436
729295,1,13,1,193,196.73581697789453
729295,1,13,2,193,197.19657992239684
729295,1,13,3,193,193.56044414519
729295,1,13,4,193,193.30261109063392
729295,1,13,5,193,197.76166803704487
729295,1,13,6,193,200.54030232317194
729295,1,14,1,193,199.24090287448388
729295,1,14,2,193,198.42381134417306
729295,1,14,3,193,197.79936662899132
729295,1,14,4,193,195.4121947933381
729295,1,14,5,193,194.51219592713326
729295,1,14,6,193,199.34786808594518
729295,1,14,7,193,201.47417776486304
729295,1,15,1,193,201.0623227453155
729295,1,15,2,193,203.23219718955937
729295,1,15,3,193,203.73678292230105
729295,1,15,4,193,201.3423182911161
729295,1,15,5,193,198.6118564283749
729295,1,15,6,193,195.67462513378385
729295,1,16,1,193,194.69698874728374
729295,1,16,2,193,193.22048475445553
729295,1,16,3,193,195.48802511051554
729295,1,16,4,193,195.7047425450932
729295,1,16,5,193,195.7047425450932
729295,1,16,6,193,195.7047425450932
729295,1,17,1,193,194.24362019281875
729295,1,17,2,193,199.2813651461413
729295,1,17,3,193,198.83040922240824
729295,1,17,4,193,196.44323738675502
729295,1,17,5,193,196.44323738675502
729295,1,17,6,193,203.3694745371899
729295,1,17,7,193,201.19377261107292
729295,1,18,1,193,200.49588207824664
729295,1,18,2,193,201.29939267551583
729295,1,18,3,193,200.8873886746897
729295,1,18,4,193,198.57399687646424
729295,1,18,5,193,197.04054799217886
729295,1,18,6,193,195.10601514411772
729295,1,18,7,193,195.19414340943896
729295,1,19,1,193,199.1004769143192
729295,1,19,2,193,198.47808804269044
729295,1,19,3,193,198.56205905314312
729295,1,19,4,193,199.16614006105777
729295,1,19,5,193,196.0528514333244
729295,1,19,6,193,193.59975239476685
729295,2,0,1,121,145.47164669674882
729295,2,0,2,121,145.47164669674882
729295,2,0,3,121,141.18749218504638
729295,2,0,4,121,140.62340167618788
729295,2,0,5,121,142.0708787018137
729295,2,0,6,121,140.90803728849534
729295,2,0,7,121,138.66825155168758
729295,2,1,1,121,138.66825155168758
729295,2,1,2,121,145.92185254629754
729295,2,1,3,121,139.6380314201374
729295,2,1,4,121,138.76452144741114
729295,2,1,5,121,140.0154114597195
729295,2,1,6,121,144.24099926178783
729295,2,2,1,121,140.92032730769233
729295,2,2,2,121,139.9144556593039
729295,2,2,3,121,139.97985959313021
729295,2,2,4,121,138.407929422641
729295,2,2,5,121,140.73230354780384
729295,2,2,6,121,138.9553298527432
729295,2,3,1,121,138.99680072284985
729295,2,3,2,121,139.02240934353534
729295,2,3,3,121,139.0640770194835
729295,2,3,4,121,138.2422252445193
729295,2,3,5,121,138.2422252445193
729295,2,3,6,121,141.52722808748382
729295,2,3,7,121,142.50044142949005
729295,2,3,8,121,140.7751978487438
729295,2,4,1,121,141.94411150011263
729295,2,4,2,121,140.7751978487438
729295,2,4,3,121,139.62158902018362
729295,2,4,4,121,139.6562780139151
729295,2,4,5,121,138.8344262389509
729295,2,4,6,121,135.86672395830945
729295,2,4,7,121,136.03338381346603
729295,2,5,1,121,137.4468235179758
729295,2,5,2,121,137.13462543117373
729295,2,5,3,121,135.58015074855507
729295,2,5,4,121,137.4614563122644
729295,2,5,5,121,143.69570258514338
729295,2,5,6,121,143.69570258514338
729295,2,6,1,121,141.62988694953208
729295,2,6,2,121,141.62988694953208
729295,2,6,3,121,138.88980732122747
729295,2,6,4,121,138.54067516577948
729295,2,6,5,121,137.92610484039432
729295,2,6,6,121,139.5374939208132
729295,2,7,1,121,139.3930472076825
729295,2,7,2,121,138.05098999442166
729295,2,7,3,121,138.32763621463442
729295,2,7,4,121,138.1626691024386
729295,2,7,5,121,138.32763621463442
729295,2,7,6,121,138.26322280469967
729295,2,8,1,121,138.3749019127166
729295,2,8,2,121,138.41455362035427
729295,2,8,3,121,140.06906214789353
729295,2,8,4,121,139.77778097971907
729295,2,8,5,121,139.6991573109498
729295,2,8,6,121,139.58089879097903
729295,2,8,7,121,139.43645207784834
729295,2,9,1,121,139.4878016764372
729295,2,9,2,121,138.97274142526362
729295,2,9,3,121,138.8972357069541
729295,2,9,4,121,139.1625625751529
729295,2,9,5,121,139.0769579927295
729295,2,9,6,121,143.09540056177389
729295,2,10,1,121,140.4777350848488
729295,2,10,2,121,140.74654990881294
729295,2,10,3,121,139.24565840793846
729295,2,10,4,121,139.00300892051519
729295,2,10,5,121,139.00300892051519
729295,2,10,6,121,140.32751269601005
729295,2,11,1,121,139.0505734894766
729295,2,11,2,121,139.44350513138636
729295,2,11,3,121,139.09022519711425
729295,2,11,4,121,139.09022519711425
729295,2,11,5,121,139.09022519711425
729295,2,11,6,121,139.24541691167192
729295,2,12,1,121,138.60667651780716
729295,2,12,2,121,140.98205071460714
729295,2,12,3,121,140.9206141770094
729295,2,12,4,121,141.23224239410888
729295,2,12,5,121,139.95530318757542
729295,2,12,6,121,139.95530318757542
729295,2,13,1,121,139.4567512393468
729295,2,13,2,121,139.20486672143113
729295,2,13,3,121,137.97202733295694
729295,2,13,4,121,138.08242299040094
729295,2,13,5,121,137.41753949455097
729295,2,13,6,121,137.41753949455097
729295,2,14,1,121,130.38628480597623
729295,2,14,2,121,130.38628480597623
729295,2,14,3,121,130.662931026189
729295,2,14,4,121,131.54251438996235
729295,2,14,5,121,129.32968927283437
729295,2,14,6,121,129.1662670185002
729295,2,15,1,121,129.72753919693457
729295,2,15,2,121,129.8473075735344
729295,2,15,3,121,131.19297422400373
729295,2,15,4,121,131.6936702641681
729295,2,15,5,121,131.2983247843596
729295,2,15,6,121,135.76113999816053
729295,2,16,1,121,135.61300226488459
729295,2,16,2,121,134.50384935890546
729295,2,16,3,121,134.05010605675628
729295,2,16,4,121,131.6044763039886
729295,2,16,5,121,134.05010605675628
729295,2,16,6,121,133.4541244197412
729295,2,17,1,121,132.64226291811332
729295,2,17,2,121,131.36991417712807
729295,2,17,3,121,127.03093784620644
729295,2,17,4,121,126.55188689100441
729295,2,17,5,121,126.60414981437182
729295,2,17,6,121,126.60414981437182
729295,2,18,1,121,127.3786975313341
729295,2,18,2,121,127.65534375154681
729295,2,18,3,121,126.40128173463768
729295,2,18,4,121,126.45479977651365
729295,2,18,5,121,126.45479977651365
729295,2,18,6,121,126.45479977651365
729295,2,19,1,121,127.00588953981848
729295,2,19,2,121,125.4044929752354
729311,1,0,1,145,147.08664446938124
729311,1,0,2,145,147.02510240901725
729311,1,0,3,145,147.02510240901725
729311,1,0,4,145,151.14333016444013
729311,1,0,5,145,145.16588668435713
729311,1,0,6,145,158.57700646797326
729311,1,1,1,145,150.89476271529867
729311,1,1,2,145,145.4000493011585
729311,1,1,3,145,169.3353443442707
729311,1,1,4,145,164.68150778266426
729311,1,1,5,145,151.1829818720778
729311,1,1,6,145,151.1829818720778
729311,1,2,1,145,144.9812518062247
729311,1,2,2,145,146.01188349563347
729311,1,2,3,145,147.1932913543475
729311,1,2,4,145,138.83987058103457
729311,1,2,5,145,138.63163585410692
729311,1,2,6,145,134.2651649178156
729311,1,3,1,145,135.1097759419685
729311,1,3,2,145,140.508432162578
729311,1,3,3,145,140.1551344058483
729311,1,3,4,145,139.6623333177607
729311,1,3,5,145,139.6623333177607
729311,1,3,6,145,144.17778511056977
729311,1,4,1,145,140.01256401999098
729311,1,4,2,145,140.1551344058483
729311,1,4,3,145,144.4564238292153
729311,1,4,4,145,140.546800832144
729311,1,4,5,145,139.95950411623738
729311,1,4,6,145,139.91985240859972
729311,1,5,1,145,139.95950411623738
729311,1,5,2,145,139.95950411623738
729311,1,5,3,145,140.23205049540178
729311,1,5,4,145,140.42768078501268
729311,1,5,5,145,140.11548269821063
729311,1,5,6,145,140.11548269821063
729311,1,6,1,145,140.11548269821063
729311,1,6,2,145,139.72664661558423
729311,1,6,3,145,139.47021041759606
729311,1,6,4,145,143.75815562587474
729311,1,6,5,145,140.8771426364957
729311,1,6,6,145,140.8771426364957
729311,1,7,1,145,143.93418330775654
729311,1,7,2,145,140.89595830657709
729311,1,7,3,145,139.4768069807914
729311,1,7,4,145,139.38409536940014
729311,1,7,5,145,139.38409536940014
729311,1,7,6,145,144.2856861722044
729311,1,8,1,145,144.28384437296276
729311,1,8,2,145,140.96784352599556
729311,1,8,3,145,145.79664475505587
729311,1,8,4,145,146.17215421128853
729311,1,8,5,145,144.50276624911655
729311,1,8,6,145,144.6035754061244
729311,1,9,1,145,144.18756305861532
729311,1,9,2,145,144.18756305861532
729311,1,9,3,145,140.76405840643613
729311,1,9,4,145,140.35858267603584
729311,1,9,5,145,139.93766635789677
729311,1,9,6,145,140.22982159428312
729311,1,10,1,145,140.02638385367538
729311,1,10,2,145,140.02638385367538
729311,1,10,3,145,142.1708457018612
729311,1,10,4,145,142.07859038192896
729311,1,10,5,145,142.55449582472986
729311,1,10,6,145,141.8996121886199
729311,1,11,1,145,142.09149547835835
729311,1,11,2,145,142.09149547835835
729311,1,11,3,145,142.09149547835835
729311,1,11,4,145,141.95384511049147
729311,1,11,5,145,142.09149547835835
729311,1,11,6,145,142.3836507147447
729311,1,12,1,145,143.1079326813856
729311,1,12,2,145,143.1079326813856
729311,1,12,3,145,143.06828097374793
729311,1,12,4,145,143.06828097374793
729311,1,12,5,145,143.06828097374793
729311,1,12,6,145,143.47444064783494
729311,1,13,1,145,143.47444064783494
729311,1,13,2,145,142.81577744499924
729311,1,13,3,145,142.81577744499924
729311,1,13,4,145,142.81577744499924
729311,1,13,5,145,142.81577744499924
729311,1,13,6,145,143.06828097374793
729311,1,13,7,145,143.06828097374793
729311,1,14,1,145,144.09939044517458
729311,1,14,2,145,144.09939044517458
729311,1,14,3,145,143.47444064783494
729311,1,14,4,145,143.47444064783494
729311,1,14,5,145,143.47444064783494
729311,1,14,6,145,141.61054433757255
729311,1,15,1,145,141.5708926299349
729311,1,15,2,145,141.927461276256
729311,1,15,3,145,141.5708926299349
729311,1,15,4,145,141.927461276256
729311,1,15,5,145,141.927461276256
729311,1,15,6,145,141.88177785081385
729311,1,15,7,145,140.4478504929666
729311,1,16,1,145,140.4478504929666
729311,1,16,2,145,140.4478504929666
729311,1,16,3,145,140.4478504929666
729311,1,16,4,145,141.86304786632124
729311,1,16,5,145,141.9174851799533
729311,1,16,6,145,141.95713688759096
729311,1,17,1,145,142.00606972955453
729311,1,17,2,145,137.43444397079818
729311,1,17,3,145,136.07618211576616
729311,1,17,4,145,136.10094381806326
729311,1,17,5,145,136.0365304081285
729311,1,17,6,145,136.0365304081285
729311,1,18,1,145,138.09731295877768
729311,1,18,2,145,138.1003477826995
729311,1,18,3,145,138.05162953333553
729311,1,18,4,145,138.05162953333553
729311,1,18,5,145,139.1186147149123
