match_id,innings,over,b11_actual_final_score,b11_predicted_final_score
548311,2,10,16,22.453940915806218
548311,2,11,16,21.80950386854146
548311,2,12,16,21.90483740959712
548311,2,13,16,21.696603621399905
548311,2,14,16,22.153224397866857
548311,2,15,16,21.833330759330096
548311,2,16,16,19.772372130386472
548311,2,17,16,18.230923152558624
548320,1,0,15,24.742903440656814
548320,1,1,15,24.950306230712744
548320,1,2,15,23.46225018842174
548320,1,3,15,22.77408682634524
548320,1,4,15,21.71542566734072
548320,1,5,15,22.090033533700577
548320,1,6,15,21.533589115534873
548320,1,7,15,21.09851300490319
548320,1,8,15,21.093810301034033
548320,1,9,15,20.717752670994727
548320,1,10,15,19.37319992694193
548320,1,11,15,18.786074680546275
548320,1,12,15,18.57622389446276
548320,1,13,15,17.808220570758596
548320,1,14,15,17.47681727367067
548320,1,15,15,16.626179912568677
548320,1,16,15,17.114356728168776
548320,1,17,15,15.123665831805853
548320,1,18,15,16.209905015268752
548320,1,19,15,15.334999074525635
548320,2,0,27,29.15646985930138
548320,2,1,27,28.035544894061687
548320,2,2,27,26.404017028966788
548320,2,3,27,23.729051696492967
548320,2,4,27,22.87492845105895
548320,2,5,27,21.872810395839426
548320,2,6,27,21.567068813712478
548320,2,7,27,24.83212645329974
548320,2,8,27,24.72887901494665
548320,2,9,27,24.09084063078982
548320,2,10,27,22.754989733137677
548320,2,11,27,22.82360044427452
548320,2,12,27,22.297981897652733
548320,2,13,27,22.63280396456082
548320,2,14,27,22.153224397866857
548320,2,15,27,21.833330759330096
548320,2,16,27,20.69487528268247
548320,2,17,27,20.36948358025645
548320,2,18,27,22.58972632146498
548320,2,19,27,26.874511746373564
548327,1,0,34,25.472137899796575
548327,1,1,34,25.115963693800936
548327,1,2,34,24.320261042689772
548327,1,3,34,22.77408682634524
548327,1,4,34,21.91084879901094
548327,1,5,34,25.83650060144446
548327,1,6,34,23.562541030341645
548327,1,7,34,23.591464368401194
548327,1,8,34,23.27778417409242
548327,1,9,34,23.08245798035622
548327,1,10,34,22.453940915806218
548327,1,11,34,24.712824988945453
548327,1,12,34,21.987134702629195
548327,1,13,34,28.890015609877402
548327,1,14,34,28.73113125336412
548327,1,15,34,29.488301670253648
548327,1,16,34,29.219212237119333
548327,1,17,34,27.40096651936777
548327,1,18,34,31.80897953536773
548327,1,19,34,33.89419742181587
548327,2,0,37,25.472137899796575
548327,2,1,37,24.950306230712744
548327,2,2,37,29.723094033259347
548327,2,3,37,35.386576129854255
548327,2,4,37,33.253804753132925
548327,2,5,37,29.563636255606873
548327,2,6,37,30.950654539766163
548327,2,7,37,28.688486240745565
548327,2,8,37,28.5577409303881
548327,2,9,37,27.227493359625523
548327,2,10,37,25.77644147603425
548327,2,11,37,30.75765471140531
548327,2,12,37,35.238826987977454
548327,2,13,37,34.242947385550046
548327,2,14,37,34.348067685611475
548327,2,15,37,34.030238153565776
548327,2,16,37,33.9309565960577
548327,2,17,37,32.92354382325747
548327,2,18,37,32.658573343728015
548327,2,19,37,37.281592922705826
548334,1,0,23,24.742903440656814
548334,1,1,23,24.950306230712744
548334,1,2,23,24.403222399886783
548334,1,3,23,24.65607675815567
548334,1,4,23,23.695912870275997
548334,1,5,23,22.090033533700577
548334,1,6,23,21.12121111039524
548334,1,7,23,21.09851300490319
548334,1,8,23,21.093810301034033
548334,1,9,23,20.717752670994727
548334,1,10,23,20.34312517064598
548334,1,11,23,24.860756406873477
548334,1,12,23,24.13986369182852
548334,1,13,23,22.780309599141333
548334,1,14,23,23.67811611685336
548334,1,15,23,22.129072797710254
548334,1,16,23,21.966935971495587
548334,1,17,23,24.174713686339388
548334,1,18,23,23.579106211753768
548334,1,19,23,23.10075869271065
548334,2,0,30,24.742903440656814
548334,2,1,30,28.035544894061687
548334,2,2,30,26.404017028966788
548334,2,3,30,26.095123345457043
548334,2,4,30,25.341552764126465
548334,2,5,30,25.83650060144446
548334,2,6,30,25.6147813868301
548334,2,7,30,23.9764838236092
548334,2,8,30,23.002360659815018
548334,2,9,30,24.942506788902318
548334,2,10,30,25.108676871908894
548334,2,11,30,24.712824988945453
548334,2,12,30,25.712044790933454
548334,2,13,30,25.391780241777287
548334,2,14,30,31.175082636707337
548334,2,15,30,29.449608769194565
548334,2,16,30,31.632742145195248
548334,2,17,30,29.90675715803814
548334,2,18,30,29.660584989097327
548334,2,19,30,30.13784510471748
548337,1,0,25,24.742903440656814
548337,1,1,25,24.950306230712744
548337,1,2,25,23.46225018842174
548337,1,3,25,21.77985718050038
548337,1,4,25,21.71542566734072
548337,1,5,25,21.01327004407686
548337,1,6,25,21.12121111039524
548337,1,7,25,21.09851300490319
548337,1,8,25,21.093810301034033
548337,1,9,25,19.86793156014888
548337,1,10,25,19.37319992694193
548337,1,11,25,18.786074680546275
548337,1,12,25,18.740146252053645
548337,1,13,25,22.196496790765977
548337,1,14,25,26.91021626773807
548337,1,15,25,26.490042822432816
548337,1,16,25,25.140941810964772
548337,1,17,25,24.174713686339388
548337,1,18,25,25.253670616162832
548337,1,19,25,24.985532661037414
548337,2,0,32,25.472137899796575
548337,2,1,32,25.115963693800936
548337,2,2,32,24.320261042689772
548337,2,3,32,26.96061636847153
548337,2,4,32,25.341552764126465
548337,2,5,32,30.569472604540437
548337,2,6,32,32.50650783260322
548337,2,7,32,34.69217486174198
548337,2,8,32,33.186321487652314
548337,2,9,32,32.74660861236468
548337,2,10,32,37.504592266930125
548337,2,11,32,36.2593706859917
548337,2,12,32,36.74653534007719
548337,2,13,32,35.10481707958828
548337,2,14,32,34.42943586403333
548337,2,15,32,39.88450548503099
548348,1,0,30,25.472137899796575
548348,1,1,30,24.950306230712744
548348,1,2,30,24.320261042689772
548348,1,3,30,22.77408682634524
548348,1,4,30,23.695912870275997
548348,1,5,30,27.13978917415464
548348,1,6,30,25.6147813868301
548348,1,7,30,27.99368195831811
548348,1,8,30,27.885953189866807
548348,1,9,30,27.564592884228688
548348,1,10,30,27.233098182048774
548348,1,11,30,29.130330315762617
548348,1,12,30,32.33819898927599
548348,1,13,30,31.739334460244724
548348,1,14,30,31.481842177017896
548348,1,15,30,30.344310792079913
548348,1,16,30,29.57428696675649
548348,1,17,30,31.467288711491392
548348,1,18,30,29.660584989097327
548348,1,19,30,30.13784510471748
548348,2,0,27,24.742903440656814
548348,2,1,27,25.115963693800936
548348,2,2,27,24.320261042689772
548348,2,3,27,22.77408682634524
548348,2,4,27,21.91084879901094
548348,2,5,27,25.83650060144446
548348,2,6,27,25.6147813868301
548348,2,7,27,25.554103759190756
548348,2,8,27,30.20533083481143
548348,2,9,27,28.036770517067403
548348,2,10,27,27.233098182048774
548348,2,11,27,27.27921385984329
548348,2,12,27,26.22384959135618
548348,2,13,27,24.80330484327676
548348,2,14,27,26.30937097167257
548348,2,15,27,26.04902045519517
548348,2,16,27,25.140941810964772
548348,2,17,27,23.7662909894073
548348,2,18,27,28.04607357540175
548348,2,19,27,26.96666318972173
548353,1,0,25,25.472137899796575
548353,1,1,25,24.14291735907651
548353,1,2,25,26.404017028966788
548353,1,3,25,24.65607675815567
548353,1,4,25,23.985600185590336
548353,1,5,25,27.103211693417126
548353,1,6,25,30.0386550736029
548353,1,7,25,29.996034311037644
548353,1,8,25,30.20533083481143
548353,1,9,25,30.57053816384797
548353,1,10,25,31.3815152634542
548353,1,11,25,30.954027188667045
548353,1,12,25,29.631980171800283
548353,1,13,25,28.183831907383038
548353,1,14,25,27.875432622192367
548353,1,15,25,27.410959155605966
548353,1,16,25,27.591874672837317
548353,1,17,25,27.651556578849352
548353,1,18,25,25.774648090156983
548353,1,19,25,24.93271251577565
548353,2,0,11,25.472137899796575
548353,2,1,11,24.950306230712744
548353,2,2,11,24.320261042689772
548353,2,3,11,22.77408682634524
548353,2,4,11,21.91084879901094
548353,2,5,11,22.090033533700577
548353,2,6,11,21.12121111039524
548353,2,7,11,21.09851300490319
548353,2,8,11,19.27493796881548
548353,2,9,11,19.86793156014888
548353,2,10,11,19.37319992694193
548353,2,11,11,18.786074680546275
548353,2,12,11,18.57622389446276
548353,2,13,11,17.808220570758596
548353,2,14,11,16.501310742416997
548353,2,15,11,14.464372332886013
548353,2,16,11,15.14962666831562
548353,2,17,11,14.351014235395187
548353,2,18,11,13.168966646121518
548353,2,19,11,11.034967474037774
548355,1,0,27,25.472137899796575
548355,1,1,27,28.035544894061687
548355,1,2,27,26.404017028966788
548355,1,3,27,26.095123345457043
548355,1,4,27,23.985600185590336
548355,1,5,27,23.653681381451143
548355,1,6,27,24.664824472614562
548355,1,7,27,23.9764838236092
548355,1,8,27,23.163667834076374
548355,1,9,27,23.667990754629244
548355,1,10,27,27.233098182048774
548355,1,11,27,27.27921385984329
548355,1,12,27,30.76207548896459
548355,1,13,27,29.81533741906028
548355,1,14,27,31.481842177017896
548355,1,15,27,30.344310792079913
548355,1,16,27,30.07993333923848
548355,1,17,27,30.357269480702065
548355,1,18,27,29.07609585490637
548355,1,19,27,26.907917351821713
548355,2,0,31,24.742903440656814
548355,2,1,31,24.950306230712744
548355,2,2,31,24.403222399886783
548355,2,3,31,23.486948148137763
548355,2,4,31,28.94336605969596
548355,2,5,31,31.188723014008126
548355,2,6,31,30.0386550736029
548355,2,7,31,29.996034311037644
548355,2,8,31,28.70074013748971
548355,2,9,31,28.036770517067403
548355,2,10,31,32.07642983885729
548355,2,11,31,32.4751891303323
548355,2,12,31,30.76207548896459
548355,2,13,31,29.81533741906028
548355,2,14,31,32.63681617439688
548355,2,15,31,33.529958004549165
548355,2,16,31,31.632742145195248
548355,2,17,31,29.905803991434766
548355,2,18,31,28.494736893756524
548355,2,19,31,30.577969066456642
548357,1,0,17,24.742903440656814
548357,1,1,17,24.950306230712744
548357,1,2,17,27.341176370106144
548357,1,3,17,26.095123345457043
548357,1,4,17,25.341552764126465
548357,1,5,17,23.653681381451143
548357,1,6,17,27.456423739771072
548357,1,7,17,26.615281056689756
548357,1,8,17,25.350121374437194
548357,1,9,17,23.55667332784838
548357,1,10,17,23.790597345899716
548357,1,11,17,23.197573736455375
548357,1,12,17,21.127344070312464
548357,1,13,17,20.800277136403704
548357,1,14,17,21.882852485125625
548357,1,15,17,22.129072797710254
548357,1,16,17,20.69487528268247
548357,1,17,17,19.755442037679497
548357,1,18,17,19.222069460496442
548357,1,19,17,16.963006524054432
548357,2,0,30,24.742903440656814
548357,2,1,30,25.115963693800936
548357,2,2,30,24.320261042689772
548357,2,3,30,29.883326881934533
548357,2,4,30,30.014185897749343
548357,2,5,30,28.92945647520202
548357,2,6,30,26.122592976274504
548357,2,7,30,24.719025197379427
548357,2,8,30,25.05881790766175
548357,2,9,30,24.942506788902318
548357,2,10,30,25.108676871908894
548357,2,11,30,28.171476614817855
548357,2,12,30,31.843701560030336
548357,2,13,30,29.630699577115674
548357,2,14,30,29.072217927230085
548357,2,15,30,30.192260753421674
548357,2,16,30,32.69290881118519
548357,2,17,30,32.64503745740455
548357,2,18,30,31.870434854191554
548363,1,0,34,25.472137899796575
548363,1,1,34,28.936383263684927
548363,1,2,34,27.341176370106144
548363,1,3,34,26.095123345457043
548363,1,4,34,31.457532419316724
548363,1,5,34,33.416008762678715
548363,1,6,34,32.50650783260322
548363,1,7,34,34.69217486174198
548363,1,8,34,34.46988214918759
548363,1,9,34,32.74660861236468
548363,1,10,34,32.07642983885729
548363,1,11,34,32.4751891303323
548363,1,12,34,32.44334416926998
548363,1,13,34,33.81970591673071
548363,1,14,34,32.63681617439688
548363,1,15,34,31.526671719439058
548363,1,16,34,31.15374144220666
548363,1,17,34,35.701780935760446
548363,1,18,34,34.54980751126704
548363,1,19,34,33.95157512471508
548363,2,0,34,25.472137899796575
548363,2,1,34,24.950306230712744
548363,2,2,34,23.46225018842174
548363,2,3,34,22.77408682634524
548363,2,4,34,21.71542566734072
548363,2,5,34,23.653681381451143
548363,2,6,34,29.42374728118146
548363,2,7,34,29.240955932521953
548363,2,8,34,27.885953189866807
548363,2,9,34,27.564592884228688
548363,2,10,34,27.233098182048774
548363,2,11,34,27.27921385984329
548363,2,12,34,27.48272633438472
548363,2,13,34,27.22828634952912
548363,2,14,34,26.30937097167257
548363,2,15,34,28.870797453972806
548363,2,16,34,28.717724391098585
548363,2,17,34,33.10738115938722
548363,2,18,34,31.923923715113133
548363,2,19,34,33.95157512471508
548375,1,0,29,29.15646985930138
548375,1,1,29,28.936383263684927
548375,1,2,29,28.274122164763565
548375,1,3,29,27.630052510715892
548375,1,4,29,27.02129537852829
548375,1,5,29,27.13978917415464
548375,1,6,29,25.6147813868301
548375,1,7,29,25.554103759190756
548375,1,8,29,23.489123883021414
548375,1,9,29,23.667990754629244
548375,1,10,29,23.790597345899716
548375,1,11,29,25.375848944973377
548375,1,12,29,30.76207548896459
548375,1,13,29,33.81970591673071
548375,1,14,29,32.065227255421604
548375,1,15,29,31.526671719439058
548375,1,16,29,32.12448502230624
548375,1,17,29,30.357269480702065
548375,1,18,29,29.253907090017748
548375,1,19,29,29.285275776217613
548375,2,0,13,23.585344252402724
548375,2,1,13,25.115963693800936
548375,2,2,13,24.320261042689772
548375,2,3,13,23.486948148137763
548375,2,4,13,23.695912870275997
548375,2,5,13,22.090033533700577
548375,2,6,13,21.533589115534873
548375,2,7,13,21.09851300490319
548375,2,8,13,19.27493796881548
548375,2,9,13,19.86793156014888
548375,2,10,13,19.37319992694193
548375,2,11,13,18.786074680546275
548375,2,12,13,18.740146252053645
548375,2,13,13,17.808220570758596
548375,2,14,13,17.47681727367067
548375,2,15,13,16.626179912568677
548375,2,16,13,15.046693873152703
548375,2,17,13,13.5205255604658
548375,2,18,13,13.211723219874798
548375,2,19,13,12.880491636347381
548377,1,0,32,29.15646985930138
548377,1,1,32,28.035544894061687
548377,1,2,32,26.404017028966788
548377,1,3,32,29.883326881934533
548377,1,4,32,30.014185897749343
548377,1,5,32,28.92945647520202
548377,1,6,32,28.432854594342842
548377,1,7,32,27.99368195831811
548377,1,8,32,27.885953189866807
548377,1,9,32,31.690129569759485
548377,1,10,32,31.3815152634542
548377,1,11,32,30.954027188667045
548377,1,12,32,30.76207548896459
548377,1,13,32,29.157980956864066
548377,1,14,32,27.590867960126683
548377,1,15,32,32.06822962495638
548377,1,16,32,31.632742145195248
548377,1,17,32,31.05271941466337
548377,1,18,32,31.870434854191554
548377,1,19,32,32.041293888175936
548377,2,0,27,25.472137899796575
548377,2,1,27,24.950306230712744
548377,2,2,27,23.46225018842174
548377,2,3,27,26.095123345457043
548377,2,4,27,28.94336605969596
548377,2,5,27,27.103211693417126
548377,2,6,27,27.456423739771072
548377,2,7,27,29.240955932521953
548377,2,8,27,27.885953189866807
548377,2,9,27,27.05601379396031
548377,2,10,27,26.79962845605105
548377,2,11,27,26.747809075969354
548377,2,12,27,29.631980171800283
548377,2,13,27,29.217120097539947
548377,2,14,27,28.835323789714877
548377,2,15,27,27.410959155605966
548377,2,16,27,30.07993333923848
548377,2,17,27,29.970253750565234
548377,2,18,27,29.253907090017748
598006,1,0,44,20.8219494260387
598006,1,1,44,21.142380827709278
598006,1,2,44,23.645959086386178
598006,1,3,44,25.55220396627169
598006,1,4,44,24.479295876893694
598006,1,5,44,27.377955113810664
598006,1,6,44,30.363461203092594
598006,1,7,44,33.13663110143428
598006,1,8,44,32.81786154294085
598006,1,9,44,32.098892851039
598006,1,10,44,33.80745772793484
598006,1,11,44,36.99660631842851
598006,1,12,44,35.91839848539845
598006,1,13,44,39.91873494415863
598006,1,14,44,42.28913493724566
598006,1,15,44,41.31881413321612
598006,1,16,44,41.15700393823446
598006,1,17,44,40.71825970675563
598006,1,18,44,40.081318477012374
598006,1,19,44,43.99363615921027
598006,2,0,34,25.472137899796575
598006,2,1,34,28.936383263684927
598006,2,2,34,27.341176370106144
598006,2,3,34,33.32499639724247
598006,2,4,34,31.457532419316724
598006,2,5,34,30.569472604540437
598006,2,6,34,30.0386550736029
598006,2,7,34,29.240955932521953
598006,2,8,34,28.70074013748971
598006,2,9,34,32.74660861236468
598006,2,10,34,31.3815152634542
598006,2,11,34,30.954027188667045
598006,2,12,34,30.76207548896459
598006,2,13,34,29.81533741906028
598006,2,14,34,30.078738170024234
598006,2,15,34,32.798596972149795
598006,2,16,34,32.12448502230624
598006,2,17,34,30.357269480702065
598006,2,18,34,29.804963803590972
598006,2,19,34,33.95157512471508
598013,1,0,30,25.472137899796575
598013,1,1,30,28.936383263684927
598013,1,2,30,28.274122164763565
598013,1,3,30,26.96061636847153
598013,1,4,30,27.02129537852829
598013,1,5,30,25.83650060144446
598013,1,6,30,24.664824472614562
598013,1,7,30,23.9764838236092
598013,1,8,30,27.386374793210667
598013,1,9,30,26.197008875443384
598013,1,10,30,26.081249719974664
598013,1,11,30,24.860756406873477
598013,1,12,30,27.48272633438472
598013,1,13,30,26.328174865483547
598013,1,14,30,28.835323789714877
598013,1,15,30,28.870797453972806
598013,1,16,30,31.15374144220666
598013,1,17,30,30.357269480702065
598013,1,18,30,30.987444690585555
598013,1,19,30,30.13784510471748
598013,2,0,20,29.15646985930138
598013,2,1,20,28.035544894061687
598013,2,2,20,31.72000787980892
598013,2,3,20,30.051403768946553
598013,2,4,20,30.014185897749343
598013,2,5,20,29.278130812174147
598013,2,6,20,28.432854594342842
598013,2,7,20,27.99368195831811
598013,2,8,20,26.233709789650536
598013,2,9,20,25.50549460070744
598013,2,10,20,26.057807751248582
598013,2,11,20,26.70476437832041
598013,2,12,20,26.171648378072764
598013,2,13,20,25.391780241777287
598013,2,14,20,25.714700508958824
598013,2,15,20,25.160745437090462
598013,2,16,20,24.072871574715183
598013,2,17,20,21.597578383731644
598013,2,18,20,21.31422405103138
598013,2,19,20,19.883056797534763
598019,1,0,33,24.742903440656814
598019,1,1,33,28.035544894061687
598019,1,2,33,28.274122164763565
598019,1,3,33,26.96061636847153
598019,1,4,33,31.584585982313616
598019,1,5,33,30.569472604540437
598019,1,6,33,30.0386550736029
598019,1,7,33,31.5399753424018
598019,1,8,33,30.20533083481143
598019,1,9,33,33.263937306296945
598019,1,10,33,32.07642983885729
598019,1,11,33,30.954027188667045
598019,1,12,33,30.76207548896459
598019,1,13,33,29.81533741906028
598019,1,14,33,31.481842177017896
598019,1,15,33,30.344310792079913
598019,1,16,33,30.07993333923848
598019,1,17,33,33.10738115938722
598019,1,18,33,30.987444690585555
598019,1,19,33,33.19735239523042
598019,2,0,16,24.742903440656814
598019,2,1,16,23.360823407600794
598019,2,2,16,21.83721823967761
598019,2,3,16,21.77985718050038
598019,2,4,16,20.50407625304267
598019,2,5,16,18.706933621537846
598019,2,6,16,18.77428115511848
598019,2,7,16,21.09851300490319
598019,2,8,16,21.093810301034033
598019,2,9,16,20.717752670994727
598019,2,10,16,23.41648402510598
598019,2,11,16,23.559499035757746
598019,2,12,16,23.146518101522883
598019,2,13,16,22.196496790765977
598019,2,14,16,21.882852485125625
598019,2,15,16,21.466241361954637
598019,2,16,16,20.000626720206743
598019,2,17,16,19.677945458958668
598019,2,18,16,18.06915038870347
598021,1,0,15,24.742903440656814
598021,1,1,15,25.115963693800936
598021,1,2,15,24.403222399886783
598021,1,3,15,23.486948148137763
598021,1,4,15,21.91084879901094
598021,1,5,15,22.090033533700577
598021,1,6,15,25.6147813868301
598021,1,7,15,25.554103759190756
598021,1,8,15,23.27778417409242
598021,1,9,15,22.281335045718894
598021,1,10,15,22.453940915806218
598021,1,11,15,20.54880398301482
598021,1,12,15,21.90483740959712
598021,1,13,15,19.920728317342192
598021,1,14,15,20.1156368251041
598021,1,15,15,18.51215918914052
598021,1,16,15,17.21900964265096
598021,1,17,15,16.09056971538134
598021,1,18,15,14.58288925836769
598021,1,19,15,15.05051533054157
598021,2,0,19,24.742903440656814
598021,2,1,19,28.035544894061687
598021,2,2,19,26.404017028966788
598021,2,3,19,24.65607675815567
598021,2,4,19,23.695912870275997
598021,2,5,19,23.170953010846766
598021,2,6,19,23.084146004817416
598021,2,7,19,21.5673308014796
598021,2,8,19,21.093810301034033
598021,2,9,19,19.86793156014888
598021,2,10,19,19.37319992694193
598021,2,11,19,18.68926781535919
598021,2,12,19,16.817238719312304
598021,2,13,19,17.582351297268012
598021,2,14,19,16.501310742416997
598021,2,15,19,19.085296489604577
598021,2,16,19,17.890920738405526
598021,2,17,19,16.556430465355405
598021,2,18,19,20.861257660337174
598054,1,0,26,24.742903440656814
598054,1,1,26,22.279717160248122
598054,1,2,26,19.91163411093589
598054,1,3,26,23.729051696492967
598054,1,4,26,20.778436999639982
598054,1,5,26,24.115825437397046
598054,1,6,26,22.806181300915675
598054,1,7,26,22.508990161248114
598054,1,8,26,22.303183706884624
598054,1,9,26,21.513918734164346
598054,1,10,26,20.678638612091145
598054,1,11,26,20.26066640678736
598054,1,12,26,21.987134702629195
598054,1,13,26,22.02208160121046
598054,1,14,26,22.251231539078784
598054,1,15,26,22.136703622221617
598054,1,16,26,22.13661929041854
598054,1,17,26,27.40096651936777
598054,1,18,26,26.840895942275242
598054,1,19,26,26.031306910873116
598054,2,0,32,24.742903440656814
598054,2,1,32,23.360823407600794
598054,2,2,32,23.46225018842174
598054,2,3,32,22.77408682634524
598054,2,4,32,25.341552764126465
598054,2,5,32,23.653681381451143
598054,2,6,32,24.664824472614562
598054,2,7,32,23.9764838236092
598054,2,8,32,25.350121374437194
598054,2,9,32,26.197008875443384
598054,2,10,32,26.081249719974664
598054,2,11,32,26.747809075969354
598054,2,12,32,25.50446264597371
598054,2,13,32,24.80330484327676
598054,2,14,32,25.215725962974123
598054,2,15,32,24.835938399926725
598054,2,16,32,24.383101320526258
598054,2,17,32,25.43244987411615
598054,2,18,32,29.804963803590972
598054,2,19,32,32.047114957195184
598055,1,0,13,24.742903440656814
598055,1,1,13,28.035544894061687
598055,1,2,13,27.341176370106144
598055,1,3,13,26.095123345457043
598055,1,4,13,23.985600185590336
598055,1,5,13,23.653681381451143
598055,1,6,13,24.664824472614562
598055,1,7,13,23.9764838236092
598055,1,8,13,23.163667834076374
598055,1,9,13,20.997447982593517
598055,1,10,13,20.045097175075856
598055,1,11,13,18.786074680546275
598055,1,12,13,17.743370991161022
598055,1,13,13,16.512845109761876
598055,1,14,13,16.129169063633803
598055,1,15,13,15.254340331185633
598055,1,16,13,15.046693873152703
598055,1,17,13,14.444149262842197
598055,1,18,13,14.469510179253392
598055,1,19,13,13.145315972130302
598055,2,0,20,25.472137899796575
598055,2,1,20,24.950306230712744
598055,2,2,20,27.341176370106144
598055,2,3,20,30.051403768946553
598055,2,4,20,28.94336605969596
598055,2,5,20,27.103211693417126
598055,2,6,20,26.858637583725216
598055,2,7,20,25.554103759190756
598055,2,8,20,25.350121374437194
598055,2,9,20,23.55667332784838
598055,2,10,20,23.790597345899716
598055,2,11,20,23.197573736455375
598055,2,12,20,22.402910172004148
598055,2,13,20,22.196496790765977
598055,2,14,20,21.882852485125625
598055,2,15,20,20.293256774141366
598055,2,16,20,19.92422317875714
598055,2,17,20,19.755442037679497
598055,2,18,20,21.537654652524832
598060,1,0,36,29.15646985930138
598060,1,1,36,28.035544894061687
598060,1,2,36,26.404017028966788
598060,1,3,36,26.095123345457043
598060,1,4,36,28.94336605969596
598060,1,5,36,28.92945647520202
598060,1,6,36,28.432854594342842
598060,1,7,36,27.43116190788029
598060,1,8,36,26.159667123907543
598060,1,9,36,26.197008875443384
598060,1,10,36,29.57848329260944
598060,1,11,36,29.130330315762617
598060,1,12,36,27.48272633438472
598060,1,13,36,27.22828634952912
598060,1,14,36,30.078738170024234
598060,1,15,36,30.003877563615244
598060,1,16,36,29.57428696675649
598060,1,17,36,33.225213392719745
598060,1,18,36,31.923923715113133
598060,1,19,36,36.01965845680946
598060,2,0,32,25.472137899796575
598060,2,1,32,24.950306230712744
598060,2,2,32,23.46225018842174
598060,2,3,32,26.095123345457043
598060,2,4,32,25.341552764126465
598060,2,5,32,25.83650060144446
598060,2,6,32,25.6147813868301
598060,2,7,32,27.99368195831811
598060,2,8,32,27.885953189866807
598060,2,9,32,27.564592884228688
598060,2,10,32,27.233098182048774
598060,2,11,32,25.774626565217428
598060,2,12,32,25.712044790933454
598060,2,13,32,24.516468349412538
598060,2,14,32,24.26431830566878
598060,2,15,32,25.160745437090462
598060,2,16,32,29.580267732690245
598060,2,17,32,29.379177411408534
598060,2,18,32,27.918083963302852
598060,2,19,32,32.041293888175936
598061,1,0,34,24.742903440656814
598061,1,1,34,24.950306230712744
598061,1,2,34,29.723094033259347
598061,1,3,34,29.883326881934533
598061,1,4,34,31.584585982313616
598061,1,5,34,31.188723014008126
598061,1,6,34,31.789149689606845
598061,1,7,34,33.412726903522774
598061,1,8,34,33.186321487652314
598061,1,9,34,39.08772623268318
598061,1,10,34,37.504592266930125
598061,1,11,34,37.63236483977145
598061,1,12,34,34.6270311458627
598061,1,13,34,33.81970591673071
598061,1,14,34,32.63681617439688
598061,1,15,34,31.526671719439058
598061,1,16,34,31.15374144220666
598061,1,17,34,35.701780935760446
598061,1,18,34,35.535497544457954
598061,1,19,34,33.88206429803672
598061,2,0,24,24.742903440656814
598061,2,1,24,24.950306230712744
598061,2,2,24,24.320261042689772
598061,2,3,24,20.822045774888537
598061,2,4,24,20.059613160314832
598061,2,5,24,20.840573216202493
598061,2,6,24,19.749144734508697
598061,2,7,24,19.904497534883994
598061,2,8,24,23.002360659815018
598061,2,9,24,20.78296815209916
598061,2,10,24,20.03482236278363
598061,2,11,24,24.712824988945453
598061,2,12,24,24.650232675828452
598061,2,13,24,23.75949323345075
598061,2,14,24,26.587042677245552
598061,2,15,24,25.160745437090462
598061,2,16,24,24.386918893002797
598061,2,17,24,23.84888873885836
598061,2,18,24,23.472208020685635
598061,2,19,24,24.06966975491677
598063,1,0,33,24.742903440656814
598063,1,1,33,24.950306230712744
598063,1,2,33,23.46225018842174
598063,1,3,33,21.77985718050038
598063,1,4,33,20.50407625304267
598063,1,5,33,25.83650060144446
598063,1,6,33,28.432854594342842
598063,1,7,33,27.99368195831811
598063,1,8,33,27.386374793210667
598063,1,9,33,26.197008875443384
598063,1,10,33,26.081249719974664
598063,1,11,33,29.130330315762617
598063,1,12,33,27.48272633438472
598063,1,13,33,27.22828634952912
598063,1,14,33,26.91021626773807
598063,1,15,33,26.490042822432816
598063,1,16,33,27.591874672837317
598063,1,17,33,29.970253750565234
598063,1,18,33,33.95725279525128
598063,1,19,33,33.092223905179175
598063,2,0,27,24.742903440656814
598063,2,1,27,24.950306230712744
598063,2,2,27,24.320261042689772
598063,2,3,27,22.77408682634524
598063,2,4,27,21.91084879901094
598063,2,5,27,22.090033533700577
598063,2,6,27,21.12121111039524
598063,2,7,27,26.615281056689756
598063,2,8,27,26.159667123907543
598063,2,9,27,26.197008875443384
598063,2,10,27,29.57848329260944
598063,2,11,27,29.130330315762617
598063,2,12,27,32.33819898927599
598063,2,13,27,35.18726780813298
598063,2,14,27,34.42943586403333
598063,2,15,27,32.798596972149795
598063,2,16,27,31.15374144220666
598063,2,17,27,29.970253750565234
598063,2,18,27,29.253907090017748
598063,2,19,27,26.96666318972173
598067,1,0,24,29.15646985930138
598067,1,1,24,28.035544894061687
598067,1,2,24,26.404017028966788
598067,1,3,24,26.095123345457043
598067,1,4,24,25.341552764126465
598067,1,5,24,23.653681381451143
598067,1,6,24,24.664824472614562
598067,1,7,24,23.9764838236092
598067,1,8,24,23.163667834076374
598067,1,9,24,20.997447982593517
598067,1,10,24,24.94480965669432
598067,1,11,24,22.82360044427452
598067,1,12,24,21.90483740959712
598067,1,13,24,19.920728317342192
598067,1,14,24,20.1156368251041
598067,1,15,24,20.293256774141366
598067,1,16,24,19.92422317875714
598067,1,17,24,21.829994026549425
598067,1,18,24,21.537654652524832
598067,1,19,24,24.06966975491677
598067,2,0,12,24.742903440656814
598067,2,1,12,23.360823407600794
